#Size of memory array: 536870912
536870912	      4		   1
536870912	      8		   1
536870912	     16		   2
536870912	     32		   5
536870912	     64		  12
536870912	    128		  15
536870912	    256		  17
536870912	    512		  15
536870912	   1024		  15
536870912	   2048		  17
536870912	   4096		  20
536870912	   8192		  25
536870912	  16384		  23
536870912	  32768		  22
536870912	  65536		  23
536870912	 131072		  28
536870912	 262144		  47
536870912	 524288		  88
536870912	1048576		 171
536870912	2097152		 155
536870912	4194304		 120
536870912	8388608		  47
536870912	16777216		  30
536870912	33554432		  20
536870912	67108864		   6
536870912	134217728		   5
536870912	268435456		   1
