#Data of CPU Clock Frequency
#Sr No	CPU Speed
0	1541375
1	1703375
2	1561375
3	1500000
4	1500000
5	1433000
6	1522250
7	1729625
8	1787000
9	1684000
10	1700000
11	1600000
12	1597875
13	1500125
14	1487250
15	1478625
16	1500125
17	1590875
18	1653750
19	1660125
20	1618625
21	1611875
22	1699250
23	1585250
24	1438625
25	1625000
26	1436250
27	1800250
28	1800250
29	1644250
30	1685875
31	1600250
32	1600000
33	1800250
34	1786500
35	1700125
36	1506500
37	1610625
38	1677625
39	1655500
40	1627000
41	1800125
42	1811375
43	1583875
44	1500250
45	1480375
46	1442125
47	1549000
48	1800250
49	1851500
50	1600125
51	1600125
52	1599875
53	1708500
54	1800250
55	1800250
56	1727750
57	1535125
58	1600125
59	1784000
60	1713125
61	1698125
62	1381750
63	1417500
64	1400125
65	1422500
66	1531250
67	1600125
68	1573375
69	1687125
70	1600125
71	1529250
72	1579125
73	1698250
74	1400125
75	1510375
76	1445750
77	1580125
78	1600125
79	1670500
80	1599875
81	1517250
82	1480375
83	1805875
84	1431750
85	1399000
86	1322125
87	1469250
88	1538125
89	1550375
90	1500000
91	1631875
92	1735125
93	1860625
94	1379625
95	1345750
96	1547375
97	1347375
98	1675875
99	1509625
100	1624750
101	1636125
102	1647000
103	1528625
104	1637750
105	1568250
106	1625000
107	1457375
108	1322000
109	1371375
110	1427750
111	1535750
112	1653625
113	1619125
114	1655000
115	1700250
116	1700125
117	1500000
118	1400125
119	1326875
120	1558750
121	1400125
122	1400125
123	1415625
124	1568625
125	1613125
126	1681375
127	1685375
128	1658625
129	1586875
130	1693375
131	1570750
132	1407375
133	1576625
134	1466750
135	1400000
136	1321000
137	1422750
138	1500250
139	1600125
140	1652750
141	1594875
142	1561125
143	1500250
144	1857875
145	1700125
146	1773500
147	1800125
148	1385500
149	1400000
150	1399000
151	1350000
152	1400125
153	1500125
154	1529750
155	1557750
156	1584500
157	1600000
158	1600000
159	1678250
160	1900250
161	1700125
162	1485250
163	1396500
164	1377500
165	1663500
166	1384250
167	1400000
168	1503000
169	1417375
170	1497625
171	1453250
172	1500000
173	1500125
174	1461875
175	1500125
176	1600125
177	1685375
178	1649000
179	1882125
180	1851000
181	1900250
182	1700000
183	1703750
184	1300000
185	1332750
186	1327250
187	1387125
188	1400125
189	1406125
190	1500000
191	1467500
192	1424875
193	1416375
194	1425250
195	1483375
196	1470875
197	1470125
198	1486500
199	1485000
200	1499875
201	1346000
202	1600125
203	1700125
204	1625375
205	1800250
206	1825625
207	1846375
208	1900250
209	1900250
210	1870500
211	1870750
212	1863750
213	1853250
214	1641000
215	1400000
216	1374875
217	1300125
218	1329000
219	1337250
220	1375625
221	1400000
222	1400000
223	1482250
224	1450500
225	1400000
226	1500250
227	1469375
228	1500000
229	1492125
230	1409875
231	1426375
232	1687875
233	1500250
234	1444625
235	1441500
236	1469625
237	1500250
238	1413500
239	1469875
240	1413375
241	1487375
242	1402875
243	1488125
244	1463875
245	1476625
246	1691750
247	1500250
248	1526000
249	1500000
250	1599875
251	1511000
252	1600250
253	1600250
254	1699875
255	1700250
256	1700125
257	1685625
258	1800250
259	1800250
260	1800000
261	1800250
262	1800250
263	1800000
264	1800125
265	1900250
266	1929250
267	1969250
268	1963625
269	1926250
270	1900000
271	1855500
272	1866500
273	1899875
274	1900000
275	1800125
276	1884750
277	1900125
278	1874625
279	1809875
280	1900375
281	1840000
282	1713750
283	1775000
284	1467625
285	1398625
286	1300125
287	1333625
288	1321875
289	1369500
290	1370625
291	1380125
292	1349750
293	1400000
294	1399875
295	1453250
296	1469750
297	1858125
298	1400000
299	1400000
300	1438375
301	1400000
302	1900375
303	1500000
304	1500000
305	1500000
306	1697250
307	1519875
308	1500125
309	1499875
310	1499875
311	1431375
312	1470625
313	1440000
314	1445125
315	1424875
316	1500250
317	1440000
318	1411875
319	1471750
320	1471375
321	1438750
322	1500000
323	1494625
324	1500250
325	1429375
326	1500125
327	1474125
328	1497250
329	1428875
330	1500125
331	1500250
332	1500125
333	1500000
334	1500125
335	1500125
336	1500125
337	1500250
338	1500000
339	1500000
340	1500125
341	1500000
342	1500000
343	1500125
344	1500125
345	1500250
346	1567375
347	1550750
348	1509875
349	1577000
350	1510500
351	1691375
352	1600000
353	1600125
354	1603500
355	1622625
356	1600125
357	1600000
358	1600000
359	1767375
360	1700125
361	1699875
