#Size of memory array: 268435456
268435456	      4		   1
268435456	      8		   2
268435456	     16		   3
268435456	     32		   7
268435456	     64		  16
268435456	    128		  21
268435456	    256		  23
268435456	    512		  19
268435456	   1024		  20
268435456	   2048		  25
268435456	   4096		  32
268435456	   8192		  33
268435456	  16384		  33
268435456	  32768		  35
268435456	  65536		  36
268435456	 131072		  35
268435456	 262144		  46
268435456	 524288		  82
268435456	1048576		 159
268435456	2097152		 126
268435456	4194304		  66
268435456	8388608		  53
268435456	16777216		  35
268435456	33554432		  11
268435456	67108864		   9
268435456	134217728		   2
