#Data of CPU Clock Frequency
#Sr No	CPU Speed
0	2674500
1	2688125
2	2500375
3	2400375
4	2367375
5	2305500
6	2600250
7	2629125
8	2700375
9	2500250
10	2500500
11	2500500
12	2500500
13	2400250
14	2375375
15	2368125
16	2309750
17	2444000
18	2629625
19	2587000
20	1810375
21	2500500
22	2486000
23	2453250
24	2387125
25	2331000
26	2546250
27	2800250
28	2731500
29	2571125
30	2787375
31	2555375
32	2774625
33	2413250
34	2587375
35	2056500
36	2300125
37	2411875
38	2539375
39	2663375
40	2739000
41	2545875
42	2741000
43	2467875
44	2400125
45	2371750
46	2318750
47	2373875
48	2704125
49	2513125
50	2523375
51	2526125
52	2560875
53	2800375
54	2541500
55	2400250
56	2369000
57	2356000
58	2485500
59	2757375
60	2426625
61	2400375
62	2300000
63	2262500
64	2300000
65	2513500
66	2716000
67	2269625
68	2675000
69	2400375
70	2247000
71	2400375
72	2778875
73	2793500
74	2300000
75	2594375
76	2286000
77	2400000
78	2453750
79	2336000
80	2459875
81	2557625
82	2456625
83	2632750
84	2642000
85	2240750
86	2634125
87	2200125
88	2733250
89	2396875
90	2506750
91	2798250
92	2600375
93	2374500
94	2269250
95	2184375
96	2182875
97	2200125
98	2200375
99	2300000
100	2426875
101	2486500
102	2572125
103	2487000
104	2452125
105	2411375
106	2426750
107	2134875
108	2158500
109	2257375
110	2210750
111	2213250
112	2528375
113	2543500
114	2600500
115	2559500
116	2571500
117	2528125
118	2355000
119	2286500
120	2186625
121	3080750
122	2238750
123	2200000
124	2465375
125	2578875
126	2552625
127	2545125
128	2557250
129	2443500
130	2560125
131	2700125
132	2547125
133	2257500
134	2154375
135	2227375
136	2289250
137	2256500
138	2398500
139	2500125
140	2499875
141	2500375
142	2417375
143	2500250
144	2798000
145	2600500
146	2389625
147	2300000
148	2361500
149	2210625
150	2282375
151	2428625
152	2300000
153	2369375
154	2477125
155	2459500
156	2500375
157	2542875
158	2499875
159	2700250
160	2862750
161	2567125
162	2964000
163	2735000
164	2242250
165	2246625
166	2299875
167	2400000
168	2432375
169	2371125
170	2420000
171	2460000
172	2492000
173	2500375
174	2675625
175	2300000
176	2637250
177	2800250
178	2825500
179	2628125
180	2300000
181	2307625
182	2431750
183	2270500
184	2300000
185	2311000
186	2432000
187	2330750
188	2400250
189	2430500
190	2442750
191	2500375
192	2473375
193	2472625
194	2500250
195	2500375
196	2600125
197	2599875
198	2700250
199	2699875
200	2700250
201	2800250
202	2800250
203	2800375
204	2800375
205	2828250
206	2571375
207	2299875
208	2251750
209	2200000
210	2723500
211	2299875
212	2348750
213	2370500
214	2400000
215	2807875
216	2421250
217	2410250
218	2422000
219	2435375
220	2425250
221	2437750
222	2457000
223	2442750
224	2442875
225	2465125
226	2400250
227	2412250
228	2400125
229	2464500
230	2400375
231	2484625
232	2500000
233	2600625
234	2600625
235	2599125
236	2680500
237	2700625
238	2699500
239	2653875
240	2760875
241	2800250
242	2725250
243	2744750
244	2810000
245	2839875
246	2837500
247	2834750
248	2800125
249	2787500
250	2767375
251	2800125
252	2787125
253	2786125
254	2781000
255	2800125
256	2561375
257	2645375
258	2612500
259	2200000
260	2200000
261	2299875
262	2300000
263	2300000
264	2299875
265	2355125
266	2380875
267	2395500
268	2728125
269	2461500
270	2413500
271	2448125
272	2730125
273	2500000
274	2500000
275	2486000
276	2507750
277	2500000
278	2500125
279	2448875
280	2400250
281	2459000
282	2400250
283	2438875
284	2471750
285	2422000
286	2478500
287	2613875
288	2400250
289	2489500
290	2400375
291	2408250
292	2400500
293	2400000
294	2431000
295	2407750
296	2400125
297	2463750
298	2474250
299	2410375
300	2397875
301	2400000
302	2400250
303	2500000
304	2500375
305	2563875
306	2500375
307	2472125
308	2600000
309	2600000
310	2640125
311	2610000
312	2600375
313	2600125
314	2710500
315	2699375
316	2700000
317	2733375
318	2707500
319	2699875
320	2699875
321	2710250
322	2722125
323	2796500
324	2816875
325	2800000
326	2800375
327	2805500
328	2800500
329	2855500
330	2800625
331	2828375
332	2800125
333	2800250
334	2893625
335	2828000
336	2900125
337	2860250
338	2882875
339	2884000
340	2878125
341	2899875
342	2837625
343	2877625
344	2900000
345	2899875
346	2882375
347	2900500
348	2891750
349	2900000
350	2899750
351	2900125
352	2900125
353	2900000
354	2828125
355	2899500
356	2899875
357	2861250
358	2900000
359	2874250
360	2891125
361	2851875
362	2800375
363	2872000
364	2808750
365	2867250
366	2800375
367	2812875
368	2830250
369	2815250
370	2749000
371	2800125
372	2823000
373	2800375
374	2800375
375	2822000
376	2800125
377	2817125
378	2800500
379	2800250
380	2800250
381	2800375
382	2800125
383	2800375
384	2800000
385	2801375
386	2800500
387	2555000
388	2659750
389	2312750
390	2230750
391	2244375
392	2600500
393	2253125
394	2299875
395	2563000
396	2300000
397	2300000
398	2300000
399	2300000
400	2300000
401	2358750
402	2364625
403	2310375
404	2391375
405	2346625
406	2400000
407	2399625
408	2445625
409	2400125
410	2427625
411	2400000
412	2400000
413	2439125
414	2453625
415	2420625
416	2500125
417	2500125
418	2529625
419	2515375
420	2500250
421	2500250
422	2512875
423	2500125
424	2530500
425	2500000
426	2553000
427	2500125
428	2549000
429	2596000
430	2500125
431	2500250
432	2500000
433	2498875
434	2430375
435	2500375
436	2478250
437	2875125
438	2479625
439	2441000
440	2484625
441	2475875
442	2487750
443	2483250
444	2476250
445	2446625
446	2445250
447	2400250
448	2400250
449	2400125
450	2400375
451	2441500
452	2400250
453	2424875
454	2400250
455	2159500
456	2400250
457	2400250
458	2413000
459	2400250
460	2400125
461	2400250
462	2430125
463	2455125
464	2400250
465	2400250
466	2459750
467	2486625
468	2413125
469	2409000
470	2400250
471	2419250
472	2400000
473	2451000
474	2477875
475	2400125
476	2460125
477	2429750
478	2500250
479	2500500
480	2500250
481	2500375
482	2500375
483	2500250
484	2400125
485	2500375
486	2500375
487	2500375
488	2630625
489	2622625
490	2600250
491	2626125
492	2600750
493	2600500
494	2600625
495	2600250
496	2599875
497	2600125
498	2600000
499	2500000
500	2700625
501	2759875
502	2757750
503	2754375
504	2701125
505	2700125
506	2728625
507	2700625
508	2700000
509	2727750
510	2711875
511	2663750
512	2728250
513	2725125
514	2714250
515	2700000
516	2712875
517	2700125
518	2706875
519	2800125
520	2800125
521	2804125
522	2800125
523	2821875
524	2814500
525	2808000
526	2860875
527	2776000
528	2840750
529	2815875
530	2800250
531	2880500
532	2809750
533	2847500
534	2835875
535	2866000
536	2800250
537	2800250
538	2822750
539	2870625
540	2784500
541	2814375
542	2800000
543	2800125
544	2800000
545	2863250
546	2820625
547	2832250
548	2800250
549	2800125
550	2800125
551	2829750
552	2866750
553	2900625
554	2867625
555	2835250
556	2819125
557	2854375
558	2900125
559	2900125
560	2848625
561	2853250
562	2899875
563	2899875
564	2850125
565	2886500
566	2854500
567	2836250
568	2890375
569	2829750
570	2877375
571	2893250
572	2893000
573	2884375
574	2900000
575	2887375
576	2882875
577	2900000
578	2900125
579	2855125
580	2900375
581	2900125
582	2882500
583	2893250
584	2900000
585	2836375
586	2899875
587	2837750
588	2900125
589	2862250
590	2899750
591	2859375
592	2810500
593	2860500
