#Data of CPU Clock Frequency
#Sr No	CPU Speed
0	1994000
1	2026000
2	1844750
3	1730625
4	1765500
5	1716250
6	1800250
7	1844250
8	1963625
9	2000000
10	1900125
11	1800125
12	1857250
13	2000125
14	1700000
15	1770750
16	1800250
17	1838125
18	1900125
19	2000125
20	1832375
21	1770250
22	1911750
23	2036000
24	2000250
25	2000250
26	2000250
27	1646000
28	1800125
29	1900375
30	1977625
31	2100250
32	2100125
33	2060125
34	1747500
35	2000250
36	1700125
37	2100250
38	2100250
39	1900250
40	2067625
41	1829625
42	1923375
43	2087125
44	1800125
45	1717875
46	1700125
47	1800250
48	1900375
49	1900125
50	2154250
51	2130125
52	2138000
53	1873250
54	1837750
55	1816375
56	1738875
57	1712750
58	1925250
59	1900250
60	1842250
61	1800250
62	2188375
63	1700125
64	1727125
65	1671750
66	1671500
67	1886750
68	1700125
69	1800125
70	1918125
71	2100125
72	1700125
73	1600250
74	1761000
75	1630500
76	1700250
77	1705500
78	1800125
79	1775500
80	2100250
81	1900250
82	1777500
83	1566125
84	1600125
85	1600000
86	1600125
87	1640000
88	1870250
89	1800125
90	1809500
91	1704750
92	1963125
93	1800125
94	1700125
95	1600125
96	2060250
97	2000125
98	1624625
99	1753125
100	1870375
101	1900000
102	1915625
103	1812125
104	1994625
105	1871625
106	1872000
107	1581625
108	1630750
109	1630250
110	1644000
111	1800000
112	1899875
113	1800250
114	1950750
115	1834500
116	1800125
117	2100125
118	1974000
119	1535375
120	1600125
121	1686750
122	1627375
123	1978125
124	1753375
125	1900000
126	1895625
127	1900125
128	1886875
129	2000250
130	1900375
131	1800250
132	1668875
133	1526625
134	1724000
135	1600000
136	1784750
137	1625500
138	1870500
139	1824500
140	1829125
141	1722875
142	1800125
143	1700125
144	2100250
145	2000125
146	2072125
147	1758500
148	1556000
149	1600125
150	1600125
151	1600125
152	1700000
153	1800250
154	1772875
155	1800250
156	1800250
157	1853625
158	1900000
159	2020750
160	2100125
161	2036750
162	2000125
163	1500125
164	1600000
165	1542375
166	1700125
167	1700000
168	1696750
169	1612750
170	1726750
171	1725000
172	1700125
173	1755375
174	1800125
175	1900125
176	1935750
177	2100125
178	2144000
179	1900125
180	1659375
181	1526000
182	1500000
183	2044000
184	1619750
185	1650875
186	1700250
187	1700125
188	1700000
189	1700000
190	1700125
191	1700125
192	1700125
193	1700125
194	1735000
195	1800250
