#Data of CPU Clock Frequency
#Sr No	CPU Speed
0	2676875
1	2999875
2	3000000
3	2749875
4	2683250
5	2688000
6	2683250
7	3000750
8	3008250
9	2856625
10	2817625
11	2828875
12	2790125
13	2748625
14	2658375
15	2683250
16	2690375
17	2800000
18	2841750
19	2841750
20	2804250
21	2848875
22	2800000
23	3000000
24	2725750
25	2914500
26	3100000
27	3049000
28	3035375
29	3124875
30	2800000
31	2800000
32	2800000
33	2766000
34	2666500
35	2604875
36	3166625
37	3083250
38	3066750
39	2958000
40	2850000
41	2844375
42	2800000
43	2797250
44	2999875
45	2999875
46	2999875
47	2775000
48	2858625
49	2844875
50	2841250
51	3183750
52	3133500
53	2781250
54	2799875
55	2708250
56	2649750
57	2800000
58	3053375
59	2841375
60	2765875
61	2725000
62	2641750
63	2877125
64	2666500
65	3151750
66	2700000
67	2629375
68	2674750
69	2740375
70	3045750
71	3131750
72	2599875
73	2566750
74	2633250
75	2600000
76	2578875
77	2699875
78	2700000
79	2646125
80	2766500
81	2849625
82	3129750
83	2500000
84	2541625
85	2570125
86	2557875
87	2599875
88	2663250
89	2700000
90	2816625
91	3200000
92	2874875
93	2716375
94	2649875
95	2491500
96	2883000
97	2600000
98	2433125
99	2638625
100	2850125
101	2758125
102	2875125
103	2819000
104	2916750
105	2699875
106	2650000
107	2500000
108	3133375
109	2591500
110	2517250
111	2658375
112	2900000
113	2866625
114	2878750
115	2890125
116	2774750
117	2845500
118	2709625
119	2831500
120	2853500
121	2566500
122	2799875
123	2583250
124	3099875
125	2899875
126	2895750
127	2876250
128	2899875
129	2849875
130	3000000
131	2658250
132	2625250
133	2491500
134	2499875
135	2578750
136	2599875
137	2641625
138	2724875
139	2791500
140	2799875
141	2763375
142	2758625
143	2691625
144	3100000
145	2967000
146	3124875
147	2525000
148	2541500
149	2577625
150	2599875
151	2616625
152	2672125
153	2733375
154	2733125
155	2763750
156	2799875
157	2799875
158	2903125
159	3152125
160	2866625
161	2616625
162	3099875
163	2599875
164	2600000
165	2650000
166	2750125
167	2753625
168	2660000
169	2740500
170	2774875
171	2799875
172	2858500
173	2925000
174	2956875
175	2768000
176	3170500
177	2940375
178	2968375
179	2558250
180	2599875
181	2649875
182	2691500
183	2749750
184	2800000
185	2728375
186	2800000
187	2800000
188	2913250
189	2841375
190	2800000
191	2825000
192	2850250
193	2999875
194	2924625
195	2966375
196	3063750
197	3066625
198	2900000
199	3138875
200	3147125
201	3200000
202	3150000
203	2852250
204	2625000
205	2578000
206	2558625
207	2633375
208	2625125
209	2683500
210	2800000
211	2780125
212	2858375
213	2799875
214	2799875
215	2766625
216	2784500
217	2754500
218	2799875
219	2808500
220	2824875
221	2774875
222	2800000
223	2837250
224	2833250
225	2800000
226	2854250
227	2799875
228	2873500
229	2862250
230	2834375
231	2889875
232	2975000
233	2940875
234	2916500
235	2954750
236	2966625
237	3024875
238	3050000
239	3050125
240	3049875
241	3158250
242	3117000
243	3147625
244	3133375
245	3141125
246	3150000
247	3119500
248	3149875
249	3177625
250	3175000
251	3149750
252	3141750
253	3132875
254	3141625
255	3141750
256	3150125
257	3149625
258	3174750
259	2900000
260	2999875
261	2699875
262	3078625
263	2658750
264	2670125
265	2639375
266	2826750
267	2716625
268	2699875
269	2699875
270	2766625
271	2718375
272	2716625
273	2800000
274	2826375
275	2801000
276	2866875
277	2866375
278	2833250
279	2849750
280	2842625
281	2814875
282	2841875
283	2841000
284	2816625
285	2799875
286	2800000
287	2800000
288	2816750
289	2833250
290	2833250
291	2838250
292	2824125
293	2824750
294	2838125
295	2825000
296	2799875
297	2833000
298	2824500
299	3060875
300	2808125
301	2800000
302	2816750
303	2816500
304	2824750
305	2800000
306	2869250
307	2875250
308	2850000
309	2841625
310	2832625
311	2850125
312	2881125
313	2858625
314	2971625
315	2977375
316	2941500
317	2983250
318	2948000
319	2949125
320	2958250
321	2933000
322	2942625
323	3078750
324	3058375
325	3093000
326	3100000
327	3065125
328	3099875
329	3070875
330	3099875
331	3075000
332	3100000
333	3100000
334	3066625
335	3141500
336	3141750
337	3139875
338	3141750
339	3100000
340	3160375
341	3158250
342	3174125
343	3125000
344	3116500
345	3124750
346	3133125
347	3158250
348	3200000
349	3200000
350	3208250
351	3200000
352	3200000
353	3199875
354	3200000
355	3199875
356	3200000
357	3199875
358	3208250
359	3200000
360	3208250
361	3200000
362	3199875
363	3199875
364	3199875
365	3210625
366	3200000
367	3208375
368	3200000
369	3208250
370	3199875
371	3200000
372	3140875
373	3158125
374	3133125
375	3150125
376	3158375
377	3151750
378	3117750
379	3171375
380	3200000
381	3157250
382	3053875
383	3149875
384	3165500
385	3179125
386	3166625
387	3140125
388	3145875
389	3141750
390	3158250
391	3124875
392	3125125
393	3099875
394	2854500
395	3106875
396	3166500
397	3037750
398	2866500
399	2610000
400	2583125
401	2599875
402	2991625
403	2641500
404	2649875
405	2660750
406	2638375
407	2649875
408	2633250
409	2624875
410	3016500
411	2699875
412	2700000
413	2700000
414	2700000
415	2699875
416	2692125
417	2746875
418	2730875
419	2733625
420	2771625
421	2791625
422	2782500
423	2758250
424	2733000
425	2832375
426	2833250
427	2814750
428	2825000
429	2800000
430	2841625
431	2834375
432	2845750
433	2841750
434	2839875
435	2845750
436	2825125
437	3015000
438	2846125
439	2767750
440	2800000
441	2799875
442	2800000
443	2833250
444	2800000
445	2800000
446	2783625
447	2800000
448	2759125
449	2799875
450	2800000
451	2791250
452	2764375
453	3150125
454	2758125
455	2799875
456	2783125
457	2767000
458	2783250
459	2775000
460	2800000
461	2799875
462	2800000
463	2741500
464	2761125
465	2769250
466	2708250
467	2749750
468	2758250
469	2758125
470	2744375
471	2800000
472	2741000
473	2780125
474	2783250
475	2800000
476	2774875
477	2769125
478	2766750
479	2778375
480	2783125
481	2733625
482	3108375
483	2833375
484	2816750
485	2878375
486	2868500
487	2825125
488	2800000
489	2822625
490	2840750
491	2804500
492	3031375
493	2942375
494	2937750
495	2935125
496	2973750
497	2962125
498	2943375
499	2923750
500	2962875
501	2943125
502	2959375
503	2991750
504	3099875
505	3100000
506	3099875
507	3056875
508	3091625
509	3083375
510	3093125
511	3099875
512	3100000
513	3100000
514	3083250
515	3095750
516	3099875
517	3098500
518	3066625
519	3065375
520	3041375
521	3099875
522	3083250
523	3181500
524	3137000
525	3140625
526	3164875
527	3146250
528	3182875
529	3181375
530	3171375
531	3191000
532	3166625
533	3150125
534	3166625
535	3164250
536	3141750
537	3166250
538	3118750
539	3149875
540	3174500
541	3141625
542	3174875
543	3200000
544	3147375
545	3171875
546	3150125
547	3160625
548	3155250
549	3158625
550	3189125
551	3161250
552	3166875
553	3174750
554	3197375
555	3100000
556	3202250
557	3200000
558	3208250
559	3208375
560	3208125
561	3199875
562	3208500
563	3216750
564	3199875
565	3200000
566	3224750
567	3208250
568	3200000
569	3208125
570	3208250
571	3208125
572	3216500
573	3216250
574	3216500
575	3208375
576	3208250
577	3208125
578	3216625
579	3216375
580	3213125
581	3208250
582	3216375
583	3222875
584	3210250
585	3208375
586	3216750
587	3208125
588	3199875
589	3216500
590	3208250
591	3208250
592	3208250
593	3220500
594	3224125
595	3208250
596	3208250
597	3208250
598	3216625
599	3216625
600	3200000
601	3208375
602	3208375
603	3216375
604	3216750
605	3200000
606	3199875
607	3208250
608	3216500
609	3200000
610	3199875
611	3200000
612	3215500
613	3199875
614	3216500
615	3216500
616	3224750
617	3216875
618	3216500
619	3200000
620	3216750
621	3208250
622	3200000
623	3199875
624	3208375
625	3199875
626	3200250
627	3200000
628	3199875
629	3199875
630	3199875
631	3200000
632	3199875
633	3199875
634	3200000
635	3200000
636	3199875
637	3208375
638	3208375
639	3208500
640	3200000
641	3199875
642	3200000
643	3200000
644	3208250
645	3208250
646	3208250
647	3216375
648	3199875
649	3200000
650	3200000
651	3199875
652	3213500
653	3208250
654	3199875
655	3208125
656	3208375
657	3216500
658	3208250
659	3208125
660	3208250
661	3208375
662	3208250
663	3200125
664	3208500
665	3258750
666	3200000
667	3183250
668	3200000
669	3200000
670	3200000
671	3158000
672	3191625
673	3197750
674	3200000
675	3138375
676	3172750
677	3183125
678	3183250
679	3199875
680	3199875
681	3196625
682	3191750
683	3176000
684	3195125
685	3166500
686	3199875
687	3099875
688	3116500
689	3100000
690	3103500
691	3099875
692	3107125
693	3100000
694	3100000
695	3108250
696	3158625
697	3149750
698	3100000
699	3125000
700	3043000
701	3084750
702	3079125
703	3083375
704	3050000
705	3075000
706	3050000
707	3058125
708	3091750
709	3108250
710	3100000
711	3128750
712	3126125
713	3176875
714	3183375
715	2890625
716	2900000
717	2666625
718	2900000
719	2591750
720	2900000
721	2600000
722	2599875
723	2899875
724	2649250
725	2658125
726	2688625
727	2667125
728	2652375
729	2688375
730	2674875
731	2647750
732	2647000
733	2666375
734	2624875
735	2658500
736	2666500
737	2666750
738	2630500
739	3024625
740	2700000
741	2750000
742	2741500
743	2700000
744	2700000
745	2725000
746	2700000
747	2699875
748	2700000
749	2746750
750	2699875
751	2699875
752	2699875
753	2758125
754	2774875
755	2783250
756	2798125
757	2792750
758	2775000
759	2799875
760	2782625
761	2779000
762	2760125
763	2783250
764	2800000
765	2791750
766	2775000
767	2799875
768	2815000
769	2849750
770	2841625
771	2833250
772	2833125
773	2845250
774	2824875
775	2825000
776	2833500
777	2890750
778	2831375
779	2846250
780	2799875
781	2866875
782	2861875
783	2849250
784	2889625
785	2855000
786	2866000
787	2800000
788	2828125
789	2816125
790	2816625
791	2799875
792	2799875
793	2833000
794	2800000
795	2799875
796	2800000
797	2799875
798	2800000
799	2808250
800	2805250
801	2799875
802	2766625
803	2819375
804	2791500
805	2816750
806	2800000
807	2766500
808	3100000
809	2750125
810	2749500
811	2741375
812	2800000
813	2766625
814	2796875
815	2724875
816	2749875
817	2771625
818	2800000
819	2708625
820	2766625
821	2752250
822	2775000
823	2700000
824	2773125
825	2782625
826	2753750
827	2743625
828	2775250
829	2775000
830	2752000
831	2782375
832	2733125
833	2773250
834	2775250
835	2770750
836	2798375
837	2749875
838	2729250
839	2756750
840	2783250
841	2779000
842	2773625
843	2750125
844	2766625
845	2768125
846	2773875
847	2762625
848	2791500
849	2798500
850	2754375
851	2734375
852	2758125
853	2763000
854	2733500
855	2750000
856	2745250
857	2709250
858	2749625
859	2654500
860	2724875
861	2748000
862	2746375
863	2717750
864	2731125
865	2756125
866	2800375
867	2796250
868	2728875
869	2752625
870	2744125
871	2699875
872	2745875
873	2790375
874	2760875
875	2747500
876	2728750
877	2756000
878	2734750
879	2800125
880	2771750
881	2799625
882	2763500
883	2755875
884	2629250
885	2800375
886	2799875
887	2815125
888	2799750
889	2804750
890	2860750
891	2802250
892	2800125
893	2826625
894	2810750
895	2819625
896	2835875
897	2803000
898	2800875
899	2799250
900	2830000
901	2827750
902	2800125
903	3099375
904	2925375
905	2923750
906	2936875
907	2934250
908	2934375
909	2912500
910	2907875
911	2937750
912	2915500
913	2935500
914	2908250
915	2908375
916	2899875
917	2900750
918	2933125
919	2924000
920	2900250
921	2941000
922	2900875
923	2927750
924	2965250
925	2925750
926	2900625
927	3000625
928	3091750
929	3052000
930	3100500
931	3062500
932	3069625
933	3029375
934	3035625
935	3099750
936	3099500
937	3100625
938	3039875
939	3099750
940	3101250
941	3100375
942	3034625
943	3071875
944	3100750
945	2864125
946	3099875
947	3098000
948	3074750
949	3100000
950	3033250
951	3091625
