#Data of CPU Clock Frequency
#Sr No	CPU Speed
0	1016000
1	1329125
2	1284625
3	1100000
4	1107500
5	1144250
6	1113125
7	1232750
8	1335625
9	1303125
10	1255625
11	1200000
12	1204250
13	1190500
14	1153000
15	1205750
16	1125000
17	1200000
18	1216875
19	1215500
20	1238125
21	1200000
22	1234000
23	1273125
24	1300125
25	1392500
26	1339000
27	1306250
28	1300000
29	1258500
30	1200000
31	1200000
32	1200125
33	1137375
34	1200125
35	1300250
36	1340875
37	1338250
38	1200125
39	1209875
40	1252625
41	1200000
42	1200000
43	1329250
44	1289500
45	1120000
46	1100125
47	1200000
48	1223000
49	1242875
50	1366250
51	1322500
52	1229750
53	1200000
54	1205125
55	1322750
56	1200125
57	1372000
58	1200125
59	1300250
60	1200125
61	1134375
62	1229250
63	1100000
64	1141750
65	1038875
66	1100000
67	1200250
68	1162375
69	1342750
70	1284250
71	1182750
72	1100000
73	1155125
74	1137375
75	1092125
76	1100000
77	1141000
78	1227250
79	1129875
80	1400125
81	1323750
82	1200375
83	1038625
84	1138625
85	1100000
86	1035375
87	1237875
88	1100125
89	1180625
90	1184375
91	1242875
92	1300000
93	1200000
94	1229125
95	1259250
96	1064250
97	1213875
98	1063500
99	1116375
100	1287375
101	1296750
102	1246250
103	1200125
104	1300000
105	1156125
106	1055125
107	1400000
108	1021375
109	1076875
110	1011125
111	1101750
112	1100000
113	1223125
114	1229375
115	1298000
116	1200125
117	1300000
118	1189375
119	1123000
120	1244500
121	1100000
122	1100000
123	1087125
124	1100000
125	1266375
126	1241625
127	1239125
128	1250625
129	1227375
130	1140625
131	1300000
132	1200000
133	1369750
134	1020500
135	1025750
136	1133125
137	1030000
138	1180625
139	1200000
140	1200000
141	1221375
142	1171750
143	1210000
144	1118750
145	1376125
146	1300125
147	1302250
148	993000
149	955875
150	926375
151	1000000
152	1022250
153	1070625
154	1154625
155	1187875
156	1195250
157	1198000
158	1216000
159	1216250
160	1200000
161	1300000
162	1339750
163	1200125
164	1100000
165	1105000
166	925000
167	957500
168	974000
169	1055375
170	1036125
171	1041625
172	1018125
173	1063250
174	1100000
175	1117375
176	1099875
177	1135125
178	1097125
179	1109875
180	1142000
181	1275250
182	1311000
183	1333875
184	1365000
185	1355250
186	1300125
187	1126625
188	1038750
189	962250
190	818375
191	998125
192	1000000
193	1000000
194	999875
195	1041750
196	1056375
197	1100000
198	1000500
199	1089125
200	1052375
201	1100000
202	1100000
203	1100000
204	1100000
205	1065500
206	1090375
207	1098125
208	1100000
209	1100000
210	1116750
211	1188375
212	1179875
213	1287000
214	1206625
215	1354625
216	1390875
217	1385875
218	1400000
219	1400000
220	1400125
221	1368000
222	1400125
223	1395125
224	1400125
225	1400125
226	1288250
227	1100000
228	1001125
229	964875
230	817750
231	1022625
232	993375
233	929750
234	999875
235	1000000
236	1000125
237	1000125
238	1034250
239	1100000
240	1030750
241	1038875
242	1071625
243	1100125
244	1139125
245	1057375
246	1071375
247	1100125
248	1100125
249	1100125
250	1111500
251	1182000
252	1100000
253	1100000
254	1100000
255	1105500
256	1158375
257	1100000
258	1093375
259	1100000
260	1075500
261	1100000
262	1100000
263	1100125
264	1112125
265	1108875
266	1106625
267	1121000
268	1100000
269	1132500
270	1200000
271	1144875
272	1200125
273	1200000
274	1169500
275	1262625
276	1263750
277	1268250
278	1286000
279	1225875
280	1324375
281	1342250
282	1366750
283	1358000
284	1357875
285	1306000
286	1342750
287	1317250
288	1400125
289	1400250
290	1400000
291	1462500
292	1439375
293	1428625
294	1423375
295	1400125
296	1382125
297	1316125
298	1400125
299	1397125
300	1375250
301	1400000
302	1390000
303	1379375
304	1341375
305	1367000
306	1300125
307	1400125
308	1400125
309	1345750
310	1281250
311	1400000
312	1247000
313	1321125
314	1049250
315	1012750
316	959750
317	1300000
318	923500
319	941500
320	999250
321	956125
322	947375
323	940750
324	1000000
325	1006625
326	1000000
327	1000125
328	1000000
329	1000000
330	1001375
331	1024500
332	1012500
333	1016375
334	1061375
335	1073000
336	1100000
337	1096375
338	1081125
339	1073750
340	1040500
341	1100000
342	1070375
343	1076125
344	1100000
345	1099500
346	1239625
347	1097375
348	1077750
349	1070750
350	1086125
351	900000
352	1000000
353	1033625
354	1100000
355	1100000
356	1100000
357	1100000
358	1100000
359	1100000
360	1131250
361	1100000
362	1100125
363	1106625
364	1100125
365	1100000
366	1100125
367	1100000
368	1100125
369	1102500
370	1111750
371	1100125
372	1135750
373	1100000
374	1100000
375	1036125
376	1100000
377	1134625
378	1118000
379	1400000
380	1113500
381	1138625
382	1100000
383	1132625
384	1113750
385	1144500
386	1099875
387	1108625
388	1149875
389	1127625
390	1108250
391	1134125
392	1153875
393	1150375
394	1104250
395	1099875
396	1163875
397	1135000
398	1200000
399	1199875
400	1228000
401	1227125
402	1200000
403	1200125
404	1200000
405	1263750
406	1200000
407	1286750
408	1223625
409	1300125
410	1300125
411	1300250
412	1300125
413	1292000
414	1300000
415	1303250
416	1300000
417	1399000
418	1319500
419	1346125
420	1356000
421	1326375
422	1383250
423	1303000
424	1395375
425	1303250
426	1400125
427	1356625
428	1340875
429	1386375
430	1372125
431	1394875
432	1370125
433	1369500
434	1400125
435	1400125
436	1400000
437	1400125
438	1400000
439	1400250
440	1400125
441	1400125
442	1400250
443	1367375
444	1400250
445	1400000
446	1400125
447	1393125
448	1400000
449	1400000
450	1400000
451	1400000
452	1376875
453	1400125
454	1375500
455	1400125
456	1426875
457	1400000
458	1400000
459	1400000
460	1400000
461	1400125
462	1400000
463	1333125
464	1385375
465	1380125
466	1385375
467	1359000
468	1397875
469	1348875
470	1362750
471	1376375
472	1399875
473	1300000
474	1397625
475	1370125
476	1400125
477	1400125
478	1376125
479	1400250
480	1400125
481	1400250
482	1400000
483	1400125
484	1400000
485	1400125
486	1400125
487	1400000
488	1400250
489	1399875
490	1400125
491	1400125
492	1398250
493	1400125
494	1400000
495	1400125
496	1400125
497	1360125
498	1400000
499	1400000
500	1349250
501	1343500
502	1361625
503	1322000
504	1361500
505	1300250
506	1379875
507	1400125
508	1400125
509	1400000
510	1400000
511	1400000
512	1257750
513	1234250
514	1100000
515	1096375
516	1000000
517	1000000
518	1300000
519	920000
520	908375
521	1303000
522	1000000
523	936125
524	1000000
525	904250
526	1300125
527	1000000
528	942500
529	989250
530	958250
531	987625
532	982125
533	966625
534	998875
535	1300125
536	1000000
537	1042875
538	1000125
539	1018375
540	1049000
541	1033250
542	1025000
543	1000000
544	1009000
545	1027375
546	1000000
547	1000125
548	1023625
549	1057125
550	1057125
551	1048125
552	1091000
553	1067500
554	1080250
555	1040125
556	1074750
557	1079750
558	1193625
559	1100000
560	1076375
561	1100000
562	1100000
563	1145000
564	1124750
565	1138500
566	1118500
567	1127375
568	1187750
569	1100000
570	1128875
571	1118750
572	1155750
573	1169875
574	1105375
575	1129000
576	1123250
577	1128375
578	1100000
579	1400125
580	1100000
581	1042125
582	1100000
583	1079000
584	1064000
585	1100000
586	1100125
587	1100000
588	1100125
589	1065375
590	1000000
591	1100125
592	1400125
593	1100000
594	1113500
595	1113625
596	1100000
597	1108875
598	1100000
599	1127000
600	1106250
601	1107000
602	1100000
603	1129000
604	1100125
605	1127625
606	1100000
607	1118000
608	1100000
609	1100000
610	1113500
611	1118000
612	1100000
613	1025625
614	1097375
615	1104000
616	1106250
617	1111375
618	1105625
619	1109625
620	1100000
621	1129375
622	1100125
623	1100125
624	1100000
625	1127375
626	1100000
627	1100125
628	1166125
629	1186000
630	1100000
631	1117125
632	1136125
633	1103375
634	1100000
635	1100000
636	1137625
637	1100125
638	1100125
639	1100125
640	1100000
641	1100125
642	1100125
643	1100125
644	1099875
645	1400125
646	1166750
647	1100000
648	1116125
649	1100000
650	1099125
651	1100000
652	1100000
653	1128000
654	1108625
655	1100125
656	1101625
657	1100125
658	1137625
659	1125375
660	1100125
661	1100125
662	1100000
663	1100000
664	1100000
665	800000
666	1127750
667	1131250
668	1100125
669	1167000
670	1140000
671	1161875
672	1146500
