#Data of CPU Clock Frequency
#Sr No	CPU Speed
205	2300000
206	2300125
207	2211125
208	2319000
209	1889125
210	1900000
211	1932750
212	2144250
213	1955125
214	1944500
215	2000250
216	2080500
217	2060250
218	2000000
219	1993500
220	2023125
221	2002750
222	2000250
223	2005500
224	2000125
225	2028125
226	2017625
227	2000000
228	2031500
229	2000250
230	2000125
231	2032375
232	2059625
233	2042125
234	2100125
235	2195875
236	2134375
237	2237250
238	2266750
239	2223750
240	2195625
241	2392000
242	2350375
243	2375625
244	2322125
245	2382375
246	2594250
247	2511750
248	2500375
249	2345750
250	2443625
251	2469000
252	2478625
253	2456875
254	2500250
255	2425000
256	2453625
257	2448875
258	2298750
259	2184500
260	1899875
261	2037500
262	2047875
263	1759500
264	1863750
265	1841500
266	1861875
267	1859625
268	1903250
269	1930250
270	1946625
271	1957500
272	1961750
273	2000000
274	2000000
275	1999875
276	2009375
277	2028250
278	2099625
279	2082125
280	2100000
281	2085375
282	2096125
283	2000000
284	2000125
285	1989000
286	2000125
287	2000250
288	2036625
289	2030250
290	2080375
291	2016500
292	2000375
293	2000250
294	2000250
295	1987250
296	1977125
297	1974375
298	2000000
299	1968625
300	2000000
301	1975625
302	1985875
303	1996250
304	2021750
305	2000000
306	2000250
307	2000375
308	2000750
309	2000250
310	2038875
311	2073625
312	2069875
313	2065750
314	2100250
315	2130625
316	2200250
317	2185375
318	2181000
319	2194125
320	2200500
321	2200250
322	2345750
323	2300000
324	2354875
325	2321500
326	2299875
327	2300000
328	2343625
329	2353875
330	2300000
331	2494750
332	2423000
333	2453000
334	2473500
335	2438375
336	2462125
337	2472750
338	2477375
339	2405250
340	2460000
341	2413500
342	2473875
343	2445125
344	2500125
345	2500250
346	2500375
347	2505625
348	2510125
349	2499875
350	2500125
351	2500000
352	2500500
353	2500250
354	2500375
355	2500250
356	2483750
357	2444375
358	2427250
359	2500500
360	2500375
361	2500250
362	2500375
363	2500375
364	2500125
365	2473625
366	2500250
367	2500375
368	2484250
369	2440000
370	2499875
371	2429375
372	2434250
373	2489250
374	2500000
375	2413625
376	2406250
377	2450125
378	2475125
379	2500500
380	2406875
381	2468625
382	2399875
383	2431250
384	2495000
385	2454125
386	2441625
387	2435000
388	2400125
389	2412875
390	2411375
391	2400125
392	2427250
393	2400375
394	2100125
395	2400250
396	2412000
397	2467625
398	2210625
399	2211875
400	2199875
401	1823000
402	1800125
403	1762875
404	1800125
405	1809750
406	1821625
407	1800125
408	1834125
409	1893875
410	1835750
411	1840000
412	1873000
413	1933500
414	1991000
415	1926625
416	1987875
417	1997875
418	1957000
419	1955500
420	1900000
421	2000000
422	2000000
423	1962000
424	2000000
425	2000125
426	2000000
427	2000125
428	2033875
429	2100000
430	2099000
431	2028750
432	2021500
433	2067000
434	2100250
435	2041875
436	2100125
437	2100000
438	2100000
439	2055500
440	2014250
441	2090500
442	2100125
443	2000125
444	2000125
445	1999875
446	1986750
447	1987625
448	2000250
449	2000125
450	2000000
451	2423000
452	2080250
453	2000125
454	2000125
455	2049500
456	2010000
457	2009500
458	2030500
459	2000125
460	2065625
461	2384750
462	1998125
463	2026125
464	2010500
465	2000000
466	1973500
467	1999875
468	2000250
469	2000250
470	2000000
471	2000250
472	2072875
473	2070375
474	2000000
475	2000000
476	2000125
477	2000000
478	2031750
479	2009375
480	2029875
481	2011750
482	2013500
483	2000125
484	2000125
485	2041625
486	2000125
487	2000000
488	2014625
489	2067750
490	2018250
491	2000125
492	2044750
493	2034000
494	2069500
495	2100125
496	2036750
497	2048375
498	2100250
499	2100000
500	2100125
501	2043750
502	2057250
503	2073125
504	2065875
505	2067125
506	2022500
507	2159375
508	2188375
509	2126875
510	2172750
511	2187375
512	2167625
513	2194750
514	2200125
515	2163375
516	2200375
517	2169500
518	2106625
519	2149875
520	2299875
521	2300125
522	2299875
523	2330500
524	2314500
525	2312750
526	2310250
527	2312625
528	2386625
529	2299875
530	2300000
531	2300000
532	2368500
533	2169625
534	2376375
535	2330375
536	2299875
537	2295375
538	2300000
539	2404125
540	2400250
541	2417125
542	2400375
543	2417875
544	2422250
545	2422000
546	2406500
547	2447250
548	2464000
549	2449000
550	2446875
551	2400250
552	2400125
553	2500125
554	2490250
555	2408000
556	2468625
557	2414125
558	2400125
559	2478125
560	2460875
561	2414375
562	2400250
563	2466000
564	2487875
565	2410125
566	2447500
567	2477250
568	2400125
569	2469625
570	2481875
571	2473125
572	2500125
573	2500125
574	2500125
575	2500125
576	2500125
577	2500125
578	2499500
579	2529250
580	2505000
581	2500500
582	2500000
583	2500375
584	2509250
585	2512125
586	2540375
587	2559750
588	2531000
589	2541125
590	2494375
591	2500375
592	2500375
593	2500375
594	2474750
595	2500375
596	2500375
597	2500375
598	2500375
599	2500375
600	2500250
601	2500500
602	2500375
603	2500375
604	2500125
605	2532375
606	2500250
607	2531625
608	2500375
609	2506875
610	2500250
611	2500000
612	2500375
613	2508125
614	2569500
615	2500250
616	2500500
617	2500250
618	2500250
619	2500250
620	2521000
621	2502000
622	2518000
623	2447125
624	2500125
625	2490750
626	2500125
627	2448125
628	2506000
629	2500125
630	2500250
631	2500250
632	2501750
633	2500250
634	2500000
635	2500125
636	2512125
637	2468250
638	2418875
639	2500125
640	2500375
641	2486625
642	2405875
643	2468250
644	2472375
645	2448000
646	2493625
647	2473750
648	2489125
649	2469750
650	2500250
651	2497375
652	2424625
653	2400125
654	2441000
655	2435625
656	2400375
657	2475875
658	2472500
659	2486500
660	2476000
661	2485250
662	2469125
663	2467125
664	2472000
665	2439375
666	2438750
667	2442000
668	2500375
669	2456250
670	2431750
671	2460375
672	2478375
673	2500125
674	2400250
675	2456875
676	2500250
677	2458500
678	2411875
679	2500250
680	2500250
681	2500000
682	2500250
683	2494125
684	2469875
685	2403500
686	2400250
687	2492625
688	2473000
689	2406125
690	2500375
691	2477750
692	2458625
693	2448375
694	2500250
695	2457500
696	2400500
697	2483875
698	2500375
699	2459500
700	2400375
701	2460375
702	2420000
703	2500250
704	2415625
705	2482250
706	2480375
707	2429125
708	2446875
709	2400250
710	2400250
711	2462750
712	2400125
713	2406500
714	2400125
715	2425250
716	2400250
717	2438000
718	2400250
719	2400125
720	2400000
721	2400250
722	2399750
723	2300125
724	2397375
725	2352125
726	2348375
727	2348875
728	2362250
729	2389250
730	2366750
731	2395000
732	2386250
733	2383750
734	2329250
735	2325250
736	2348250
737	2200500
738	2400375
739	2400500
740	2405250
741	2400250
742	2446625
743	2500250
744	2469250
745	2172875
746	2111000
747	2244000
748	2000125
749	2200500
750	1874125
751	1828250
752	2200125
753	1800000
754	1756250
755	1795875
756	2200125
757	1808875
758	1812750
759	1822125
760	1824125
761	1871625
762	2139875
763	1823750
764	1881000
765	1876125
766	1879000
767	1896125
768	1878125
769	1889875
770	1889625
771	1831375
772	1894875
773	1898625
774	1861125
775	1967375
776	1953625
777	1972750
778	1911250
779	1938000
780	1963375
781	1900000
782	1911375
783	1949125
784	1960375
785	1975500
786	1967375
787	1962875
788	1966000
789	1993625
790	1980125
791	2000000
792	1993750
793	1992125
794	1992125
795	2000250
796	1935625
797	2000000
798	1981500
799	1971750
800	1910375
801	1966000
802	2000125
803	1987750
804	1982750
805	1900000
806	2334375
807	2000125
808	2011875
809	2000125
810	2032000
811	2095875
812	2075625
813	2090250
814	2042500
815	2006000
816	2063750
817	2028375
818	2012750
819	2072125
820	2400375
821	2004000
822	2000375
823	2020250
824	2000250
825	2072000
826	2004000
827	2000250
828	2050750
829	2000250
830	2000250
831	2023125
832	2087500
833	2000000
834	2000125
835	1949750
836	1946875
837	1984500
838	1958625
839	1939375
840	1940875
841	1984375
842	1988500
843	2000000
844	1996625
845	1967125
846	2000250
847	2000250
848	1911750
849	1999875
850	2000125
851	2000125
852	2025250
853	2000125
854	2046000
855	2000250
856	2000000
857	2014750
858	2000125
859	2004750
860	2038875
861	2000250
862	2000250
863	2000250
864	1997625
865	2000125
866	2000125
867	2002625
868	2034000
869	2000125
870	2000250
871	2000250
872	2135500
873	2000250
874	2000000
875	1996875
876	2000250
877	1983625
878	2000250
879	2000125
880	2068000
881	2000250
882	1988625
883	1985250
884	1967375
885	1930500
886	2000250
887	1958875
888	1958625
889	2000125
890	2000000
891	2027125
892	1973125
893	1993750
894	2400375
895	1999875
896	2000000
897	1958125
898	1948375
899	2000125
900	2000000
901	2000125
902	2000250
903	2000125
904	2000125
905	1957375
906	2000250
907	2000125
908	1999875
909	2000000
910	2053125
911	1959375
912	2068625
913	2000000
914	2000125
915	2000000
916	2000125
917	2000125
918	1985500
919	2000125
920	2000000
921	2009625
922	2000125
923	2003000
924	2000125
925	2000000
926	2013500
927	2000375
928	1999875
929	1986750
930	1987625
931	2000000
932	2000125
933	1969375
934	2000125
935	2000125
936	2000375
937	1983625
938	2000000
939	2000250
940	2084250
941	2100125
942	2069500
943	2069750
944	2014750
945	2075500
946	2057625
947	2100125
948	2069250
949	2000125
950	2013625
951	2089875
952	1942875
953	2082500
954	2095625
955	2014125
956	2024000
957	2086750
958	2035125
959	2040125
960	2083000
961	2033875
962	2070625
963	2410125
964	2186875
965	2171625
966	2167875
967	2151875
968	2200500
969	2188250
970	2200250
971	2162375
972	2157000
973	2140375
974	2179250
975	2169750
976	2174375
977	2200000
978	2200375
979	2145625
980	2200125
981	2199875
982	2200250
983	2200000
984	2200125
985	2200000
986	2200125
987	2220125
988	2200375
989	2278375
990	2400250
991	2394750
992	2339125
993	2367000
994	2341625
995	2299625
996	2327625
997	2343750
998	2381500
999	2339875
1000	2300250
1001	2325500
1002	2320250
1003	2313250
1004	2299875
1005	2300000
1006	2360250
1007	2300250
1008	2333375
1009	2300000
1010	2356000
1011	2336250
1012	2377875
1013	2338375
1014	2330000
1015	2325250
1016	2299875
1017	2325000
1018	2354250
1019	2341500
1020	2325500
1021	2348000
1022	2341625
1023	2386125
1024	2200000
1025	2386125
1026	2300000
1027	2331375
1028	2400250
1029	2419375
1030	2408625
1031	2439750
1032	2471500
1033	2470125
1034	2463000
1035	2441750
1036	2400250
1037	2405125
1038	2400375
1039	2487625
1040	2300000
1041	2457500
1042	2400375
1043	2414625
1044	2400375
1045	2418750
1046	2426750
1047	2461625
1048	2457875
1049	2422375
1050	2425250
1051	2460750
1052	2486500
1053	2459875
1054	2406500
1055	2440625
1056	2400375
1057	2390875
1058	2472375
1059	2443375
1060	2415750
1061	2400250
1062	2429750
1063	2422375
1064	2400125
1065	2400375
1066	2483750
1067	2445625
1068	2437375
1069	2345250
1070	2425500
1071	2406625
1072	2474000
1073	2450625
1074	2441125
1075	2479875
1076	2439375
1077	2487000
1078	2412750
1079	2472375
1080	2438250
1081	2438125
1082	2487250
1083	2439500
1084	2469750
1085	2299875
1086	2471500
1087	2428250
1088	2486625
1089	2413125
1090	2455250
1091	2409625
1092	2429000
1093	2400375
1094	2413000
1095	2438875
1096	2426625
1097	2443875
1098	2400000
1099	2453375
1100	2466875
1101	2429125
1102	2500125
1103	2500250
1104	2499875
1105	2500375
1106	2500000
1107	2500375
1108	2500000
1109	2500375
1110	2592500
1111	2500250
1112	2500000
1113	2500250
1114	2500375
1115	2500500
1116	2500500
1117	2500375
1118	2529875
1119	2510375
1120	2508250
1121	2516375
1122	2515750
1123	2542000
1124	2510375
1125	2499875
1126	2503125
1127	2500000
1128	2534750
1129	2299875
1130	2500375
1131	2499875
1132	2521000
1133	2500000
1134	2500500
1135	2500000
1136	2500500
1137	2500250
1138	2532750
1139	2500250
1140	2500375
1141	2500250
1142	2500125
1143	2510625
1144	2510375
1145	2538750
1146	2487125
1147	2477750
1148	2428500
1149	2473500
1150	2499875
1151	2500375
1152	2499875
1153	2497500
1154	2495000
1155	2500375
1156	2499875
1157	2509375
1158	2500375
1159	2500375
1160	2509625
1161	2500250
1162	2500125
1163	2500125
1164	2500125
1165	2547125
1166	2500125
1167	2520375
1168	2500125
1169	2491625
1170	2508625
1171	2527625
1172	2512125
1173	2516375
1174	2500375
1175	2500000
1176	2500375
1177	2500000
1178	2500125
1179	2500500
1180	2500375
1181	2500375
1182	2600375
1183	2500125
1184	2500375
1185	2500250
1186	2500375
1187	2500250
1188	2500125
1189	2486125
1190	2500125
1191	2480875
1192	2500000
1193	2500375
1194	2500125
1195	2500250
1196	2506875
1197	2528375
1198	2562000
1199	2515125
1200	2500000
1201	2500250
1202	2505625
1203	2524500
1204	2526875
1205	2518875
1206	2548750
1207	2512625
1208	2500375
1209	2500375
1210	2500250
1211	2523250
1212	2500250
1213	2500250
1214	2500375
1215	2500000
1216	2500375
1217	2500000
1218	2500375
1219	2511250
1220	2500250
1221	2500000
1222	2500250
1223	2500000
1224	2523250
1225	2499375
1226	2500250
1227	2500375
1228	2500250
1229	2500375
1230	2500250
1231	2500250
1232	2500125
1233	2500250
1234	2521125
1235	2566500
1236	2505250
1237	2500250
1238	2507125
1239	2500250
1240	2500000
1241	2346500
1242	2499875
1243	2514500
1244	2499250
1245	2500250
1246	2500375
1247	2500250
1248	2496625
1249	2527625
1250	2500250
1251	2502250
1252	2500125
1253	2500250
1254	2500250
1255	2500125
1256	2500125
1257	2536000
1258	2517250
1259	2499750
1260	2500375
1261	2500000
1262	2500125
1263	2500000
1264	2503875
1265	2499875
1266	2500250
1267	2500000
1268	2452000
1269	2500000
1270	2489500
1271	2499875
1272	2500250
1273	2500250
1274	2500250
1275	2436875
1276	2491375
1277	2500250
1278	2500375
1279	2500375
1280	2467500
1281	2500375
1282	2500250
1283	2494375
1284	2493625
1285	2486750
1286	2468750
1287	2500250
1288	2462125
1289	2500125
1290	2499125
1291	2500125
1292	2500000
1293	2500500
1294	2499875
1295	2500375
1296	2499875
1297	2486875
1298	2500000
1299	2500250
1300	2496375
1301	2500375
1302	2500000
1303	2500125
1304	2500375
1305	2500500
1306	2526625
1307	2471750
1308	2481875
1309	2500500
1310	2500250
1311	2500250
1312	2471625
1313	2486875
1314	2500000
1315	2500375
1316	2500375
1317	2500250
1318	2471500
1319	2500125
1320	2500500
1321	2462125
1322	2500000
1323	2504000
1324	2500125
1325	2500125
1326	2500250
1327	2499875
1328	2500375
1329	2542625
1330	2521250
1331	2503625
1332	2530875
1333	2500250
1334	2500375
1335	2500500
1336	2500250
1337	2500250
1338	2500375
1339	2500125
1340	2500125
1341	2500250
1342	2550375
1343	2500250
1344	2500125
1345	2500375
1346	2537500
1347	2512875
1348	2500000
1349	2518500
1350	2500000
1351	2500250
1352	2566000
1353	2444625
1354	2472625
1355	2516125
1356	2500375
1357	2500500
1358	2500375
1359	2500250
1360	2521500
1361	2500375
1362	2500250
1363	2500125
1364	2500125
1365	2529625
1366	2567375
1367	2109375
1368	2500125
1369	2533750
1370	2515500
1371	2499875
1372	2500125
1373	2484500
1374	2500125
1375	2492125
1376	2500250
1377	2483875
1378	2485125
1379	2500125
1380	2500375
1381	2500000
1382	2500375
1383	2482250
1384	2472500
1385	2486625
1386	2495875
1387	2500250
1388	2456375
1389	2500250
1390	2470250
1391	2500125
1392	2476000
1393	2450000
1394	2424125
1395	2492125
1396	2469750
1397	2500125
1398	2424625
1399	2479625
1400	2500500
1401	2500500
1402	2500500
1403	2500500
1404	2500375
1405	2455125
1406	2452625
1407	2500375
1408	2499750
1409	2500500
1410	2493500
1411	2500375
1412	2437750
1413	2500375
1414	2481625
1415	2488125
1416	2476875
1417	2463875
1418	2427000
1419	2400250
1420	2405875
1421	2439000
1422	2496375
1423	2467250
1424	2493000
1425	2500375
1426	2482125
1427	2500125
1428	2500000
1429	2500250
1430	2433125
1431	2472250
1432	2460250
1433	2435250
1434	2468750
1435	2483625
1436	2499875
1437	2500375
1438	2492875
1439	2500375
1440	2500250
1441	2500250
1442	2491750
1443	2500000
1444	2482375
1445	2493625
1446	2200125
1447	2500250
1448	2500250
1449	2500375
1450	2500375
1451	2500375
1452	2500250
1453	2500375
1454	2500375
1455	2500375
1456	2521625
1457	2438250
1458	2500375
1459	2518125
1460	2500250
1461	2500125
1462	2500375
1463	2500000
1464	2500250
1465	2500125
1466	2471750
1467	2123000
1468	2454125
1469	2399875
1470	2472500
1471	2488625
1472	2400250
1473	2400375
1474	2492500
1475	2453125
1476	2472500
1477	2497500
1478	2440500
1479	2486875
1480	2500375
1481	2500250
1482	2428250
1483	2440375
1484	2500250
1485	2400250
1486	2453750
1487	2490875
1488	2457625
1489	2421875
1490	2430125
1491	2417375
1492	2454000
1493	2487000
1494	2470000
1495	2438375
1496	2440125
1497	2468625
1498	2500250
1499	2485750
1500	2428750
1501	2500375
1502	2500375
1503	2500250
1504	2500250
1505	2500125
1506	2504500
1507	2500125
1508	2497500
1509	2500250
1510	2522750
1511	2532250
1512	2500000
1513	2479125
1514	2472625
1515	2500375
1516	2425250
1517	2409000
1518	2477125
1519	2400125
1520	2429125
1521	2408250
1522	2458625
1523	2486375
1524	2420500
1525	2441250
1526	2483875
1527	2476500
1528	2417375
1529	2430375
1530	2400125
1531	2400125
1532	2436750
1533	2400250
1534	2404000
1535	2427875
1536	2400250
1537	2400250
1538	2400250
1539	2400250
1540	2400250
1541	2428250
1542	2449750
1543	2400250
1544	2400375
1545	2400125
1546	2400250
1547	2425250
1548	2412375
1549	2100125
1550	2358750
1551	2400250
1552	2400250
1553	2400375
1554	2400250
1555	2400375
1556	2323500
1557	2400125
1558	2400000
1559	2400250
1560	2392625
1561	2400125
1562	2380875
1563	2374500
1564	2332625
1565	2339125
1566	2386750
1567	2386750
1568	2384625
1569	2300125
1570	2385625
1571	2340750
1572	2099750
1573	2400375
1574	2439375
1575	2400250
1576	2402375
1577	2400375
1578	2409125
1579	2400375
1580	2299875
1581	2400000
1582	2440875
1583	2466125
1584	2399875
1585	2444750
1586	2415250
1587	2462000
1588	2135125
1589	2189875
1590	2159125
1591	2200125
1592	2270000
