#Data of CPU Clock Frequency
#Sr No	CPU Speed
0	1219375
1	1466625
2	1405875
3	1300000
4	1300000
5	1299875
6	1300000
7	1358125
8	1500000
9	1400000
10	1399875
11	1400000
12	1499875
13	1474500
14	1400000
15	1399875
16	1332375
17	1400000
18	1364875
19	1368000
20	1400000
21	1300000
22	1499875
23	1441500
24	1399875
25	1400000
26	1399875
27	1499875
28	1399875
29	1361750
30	1359125
31	1364375
32	1336125
33	1400000
34	1405375
35	1464125
36	1499875
37	1508375
38	1400000
39	1358875
40	1355000
41	1355875
42	1500000
43	1458000
44	1399875
45	1299875
46	1287500
47	1356875
48	1390375
49	1400000
50	1559500
51	1400000
52	1362250
53	1341125
54	1348125
55	1499875
56	1500000
57	1299875
58	1341750
59	1400000
60	1339000
61	1566500
62	1200000
63	1238500
64	1500000
65	1266500
66	1371625
67	1335625
68	1482750
69	1499875
70	1364625
71	1325000
72	1233500
73	1399875
74	1258375
75	1232875
76	1273875
77	1316375
78	1362375
79	1300000
80	1500000
81	1299875
82	1299875
83	1185875
84	1400000
85	1183375
86	1199875
87	1210750
88	1299875
89	1327750
90	1400000
91	1333500
92	1400000
93	1324625
94	1557500
95	1099875
96	1183250
97	1200000
98	1200000
99	1299875
100	1383250
101	1362750
102	1340625
103	1349875
104	1400000
105	1316375
106	1225000
107	1558375
108	1200000
109	1264125
110	1208375
111	1300000
112	1375000
113	1380750
114	1391500
115	1366625
116	1499875
117	1499875
118	1511625
119	1164625
120	1166625
121	1321000
122	1200000
123	1200000
124	1300000
125	1391625
126	1368625
127	1375125
128	1391875
129	1400000
130	1399875
131	1299875
132	1299875
133	1161625
134	1183375
135	1200000
136	1219375
137	999875
138	1344500
139	1399875
140	1307750
141	1341750
142	1316625
143	1374750
144	1399875
145	1399875
146	1327625
147	1200125
148	1100000
149	1100125
150	1200125
151	1200125
152	1260000
153	1238750
154	1300375
155	1300500
156	1316500
157	1299750
158	1336000
159	1400500
160	1400250
161	1572500
162	1399875
163	1261125
164	1357875
165	1100125
166	1189000
167	1165500
168	1149000
169	1200000
170	1199750
171	1275875
172	1250250
173	1300125
174	1270750
175	1100375
176	1300000
177	1308500
178	1379000
179	1400000
180	1543125
181	1599875
182	1400000
183	1480625
184	1245875
185	1441125
186	1102125
187	1146625
188	1261375
189	1195875
190	1200000
191	1248500
192	1209375
193	1203250
194	1400125
195	1300125
196	1300125
197	1226375
198	1300250
199	1212750
200	1291875
201	1292750
202	1200000
203	1300250
204	1284750
205	1367125
206	1339250
207	1400125
208	1400125
209	1539500
210	1500125
211	1569875
