#Data of CPU Clock Frequency
#Sr No	CPU Speed
0	2799625
1	2669750
2	2620000
3	2606375
4	2589375
5	2556750
6	2600125
7	2656500
8	2896250
9	2900000
10	2700000
11	2700375
12	2649500
13	2600250
14	2584125
15	2537250
16	2545875
17	2652125
18	2700500
19	2700250
20	2730500
21	2700625
22	2656500
23	2643375
24	2839625
25	2811500
26	2912625
27	2939625
28	2912250
29	2912375
30	2647000
31	2675500
32	2687875
33	2610500
34	2507000
35	2506000
36	2500250
37	2679250
38	2900375
39	3000250
40	2699875
41	2700750
42	2665000
43	2676625
44	2658625
45	2858625
46	2828500
47	2645750
48	2957750
49	2742875
50	2711750
51	3013000
52	2667500
53	2668875
54	2700500
55	2600625
56	2607125
57	2815250
58	2640500
59	2727125
60	2639875
61	2692250
62	2658375
63	2498375
64	2500250
65	2992750
66	2560000
67	2570625
68	2618375
69	2653500
70	2755125
71	2627750
72	2515125
73	2400125
74	2823750
75	2500250
76	2539125
77	2611000
78	2609750
79	2534625
80	2606625
81	2759500
82	2500250
83	2400250
84	2400250
85	2437500
86	2414875
87	2400125
88	2587500
89	2570375
90	2800375
91	2997000
92	2832750
93	2600375
94	2500000
95	2541625
96	2406500
97	2439375
98	2400125
99	2500250
100	2718000
101	2635500
102	2700500
103	2929625
104	2725500
105	2600625
106	2500250
107	2579375
108	2386875
109	2703750
110	2400250
111	2500375
112	2828625
113	2726500
114	2712750
115	2668375
116	2643375
117	2713375
118	2600375
119	2727625
120	2386750
121	2458500
122	2359625
123	2400125
124	2500375
125	2766125
126	2699625
127	2700000
128	2700250
129	2645000
130	2900125
131	2888375
132	2500375
133	2342250
134	2819250
135	2400125
136	2444875
137	2506750
138	2838250
139	2642375
140	2678375
141	2666000
142	2758750
143	2578000
144	2899875
145	2832875
146	2405750
147	2300000
148	2364500
149	2492875
150	2454875
151	2500500
152	2596500
153	2648875
154	2655625
155	2600250
156	2693125
157	2619250
158	2934625
159	3000250
160	2714875
161	2574875
162	2900000
163	2445000
164	2436250
165	2524625
166	2600125
167	2627375
168	2515500
169	2671625
170	2699750
171	2667000
172	2671375
173	2800125
174	2882500
175	2960500
176	3000250
177	2735250
178	2569125
179	2400000
180	2475625
181	2453375
182	2542875
183	2600125
184	2670375
185	2600250
186	2649625
187	2668750
188	2655000
189	2673000
190	2676250
191	2700000
192	2700000
193	2699875
194	2867375
195	2807375
196	2900125
197	2932000
198	2900125
199	2986750
200	2976000
201	3000375
202	3000500
203	2706125
204	2800500
205	2358125
206	2781125
207	2556250
208	2568750
209	2584375
210	2527750
211	2671750
212	2624500
213	2684125
214	2822625
215	2679375
216	2648875
217	2662750
218	2659125
219	2646375
220	2678875
221	2700000
222	2649375
223	2675375
224	2619750
225	2700500
226	2674000
227	2668750
228	2628500
229	2700250
230	2699500
231	2699750
232	2699875
233	2832625
234	2878500
235	2800500
236	2800500
237	2800125
238	2900250
239	2900000
240	2916250
241	2900750
242	3000500
243	3000500
244	3000125
245	3008625
246	3000625
247	3000000
248	3018500
249	3060625
250	3003750
251	3100375
252	2930250
253	3019000
254	3033750
255	2929250
256	2978000
257	3000125
258	3000125
259	2868000
260	2703750
261	2780500
262	2790000
263	2469375
264	2506500
265	2500000
266	2510750
267	2538375
268	3000125
269	2600000
270	2563875
271	2600250
272	2668000
273	2615125
274	2643875
275	2600000
276	2690125
277	2673375
278	2669250
279	2609625
280	2684500
281	2694250
282	2648250
283	2637125
284	2685625
285	2682125
286	2699750
287	2653125
288	2620125
289	2654125
290	2646125
291	2678000
292	2613125
293	2615000
294	2628000
295	2640125
296	2643750
297	2671250
298	2636875
299	2700000
300	2700750
301	2700250
302	2661500
303	2700125
304	2667375
305	2640250
306	2700625
307	2617250
308	2671500
309	2753375
310	2700500
311	2700000
312	2733875
313	2700375
314	2700375
315	2700000
316	2733750
317	2832250
318	2800375
319	2830875
320	2824750
321	2872000
322	2830500
323	2806250
324	2800375
325	2800375
326	2900250
327	2927250
328	2900000
329	2958875
330	2927250
331	2899875
332	2944125
333	2935250
334	2900000
335	3000625
336	3000625
337	3000500
338	3000250
339	3000625
340	3000375
341	3000375
342	3000500
343	3000250
344	3034875
345	3013750
346	3040875
347	2753500
348	3077250
349	3009625
350	3004875
351	3042375
352	3100625
353	3010500
354	3069500
355	3071125
356	3100125
357	3044500
358	3026125
359	3100625
360	3015625
361	3040375
362	3100500
363	3068000
364	3005250
365	3000250
366	3026125
367	3070875
368	3000375
369	3013375
370	3100625
371	3056125
372	3000500
373	3028500
374	3025250
375	3000500
376	3000375
377	3000500
378	3016625
379	3000500
380	3000125
381	2857000
382	3000500
383	3000250
384	3000375
385	3000375
386	3030625
387	3000375
388	3000375
389	3000375
390	3000375
391	2968750
392	2980750
393	2979125
394	3000375
395	3000625
396	3000375
397	2768375
398	2500000
399	2395500
400	2480750
401	2471125
402	2500000
403	2530250
404	2500125
405	2500000
406	2500000
407	2500000
408	2500125
409	2518625
410	2600000
411	2600000
412	2600000
413	2607625
414	2600000
415	2600000
416	2622500
417	2669625
418	2600375
419	2633500
420	2600000
421	2600250
422	2654625
423	2631125
424	2653625
425	2700000
426	2700000
427	2700000
428	2700125
429	2721875
430	2699875
431	2635875
432	2690500
433	2670500
434	2700125
435	2700000
436	2700250
437	2715000
438	2703750
439	2642250
440	2664750
441	2667500
442	2668625
443	2672000
444	2662125
445	2641000
446	2612625
447	2625625
448	2600250
449	2681500
450	2666500
451	2686000
452	2651375
453	2634375
454	2640000
455	2665875
456	2696625
457	2684875
458	2679125
459	2697750
460	2672250
461	2673500
462	2645125
463	2692000
464	2654500
465	2676875
466	2700250
467	2690625
468	2692125
469	2700000
470	2699125
471	2670500
472	2671500
473	2638750
474	2671125
475	2670125
476	2686750
477	2700625
478	2632000
479	2638750
480	2649000
481	2671000
482	2640625
483	2667000
484	2639375
485	2699875
486	2600125
487	2659500
488	2645250
489	2626500
490	2638625
491	2653125
492	2639500
493	2700000
494	2677625
495	2672250
496	2700000
497	2700000
498	2700500
499	2652750
500	2700875
501	2800250
502	2800500
503	2845625
504	2700375
505	2800250
506	2800125
507	2800375
508	2800500
509	2821000
510	2812375
511	2854375
512	2899500
513	2900000
514	2975875
515	2984875
516	2967125
517	2957875
518	2946250
519	1704250
520	2579875
521	1299875
522	1389875
523	1363125
524	1340625
525	2228750
526	1800125
527	1752250
528	1800250
529	2800250
530	1700125
531	1700000
532	1713250
533	1711000
534	1813250
535	1800000
536	1730750
537	1800125
538	1710500
539	2999875
540	1800000
541	2800000
542	3059375
543	3041375
544	3099875
545	2683250
546	3054500
547	3034875
548	3059500
549	3049750
550	3018000
551	2689500
552	2008125
553	1882000
554	2999875
555	3054000
556	3007125
557	2999875
558	3053625
559	3000000
560	3033250
561	3013000
562	3057750
563	3025000
564	3063125
565	3074500
566	1800000
567	3041375
568	3058375
569	3022250
570	3100000
571	3125000
572	3125125
573	3075125
574	3100000
575	3100000
576	3083250
577	3091625
578	3099875
579	3099875
580	3100000
581	3099875
582	3099875
583	3100000
584	3100000
585	3073000
586	3084250
587	3100000
588	3099875
589	3058250
590	3083250
591	3068500
592	3073750
593	3050000
594	3025000
595	3076250
596	3049625
597	3083125
598	3074875
599	3087375
600	3066750
601	3066625
602	3083375
603	3100000
604	3099875
605	3071375
606	3041625
607	3091500
608	3099875
609	3108625
610	3100000
611	3099875
612	3117000
613	3047500
614	3091625
615	3058625
616	3086000
617	3099875
618	3083375
619	3100000
620	3099875
621	3041500
622	3100000
623	3085875
624	3083375
625	3091625
626	3089375
627	3066500
628	3100000
629	3100000
630	3099375
631	3095250
632	3083125
633	3065750
634	3083250
635	3056625
636	3042500
637	3096000
638	3083375
639	3074875
640	3087750
641	3057125
642	3058250
643	3028750
644	3051125
645	3033125
646	3053875
647	3083375
648	3041250
649	3058500
650	3049125
651	3068500
652	3038250
653	3050000
654	3041500
655	3058125
656	3074750
657	3060250
658	3072125
659	3058125
660	3047250
661	3055250
662	3016625
663	3061125
664	3030375
665	3033375
666	3083125
667	3050000
668	3033500
669	3066625
670	3069125
671	3066500
672	3046750
673	3077125
674	3049250
675	3062000
676	3092000
677	3058250
678	3100000
679	3081625
680	3065375
681	3095625
682	3058250
683	3042750
684	3066625
685	3014875
686	3033000
687	3037250
688	3042750
689	3041750
690	3000000
691	3025000
692	3018250
693	3033250
694	3033500
695	3025000
696	3054625
697	3007375
698	3016500
699	3000000
700	3000000
701	2999875
702	3021625
703	3050250
704	2691875
705	2991500
706	2991625
707	2983125
708	2966625
709	2983375
710	2991625
711	2983375
712	2975000
713	2991625
714	2999875
715	2983000
716	2971625
717	2983500
718	2967250
719	2916375
720	2933250
721	2933875
722	2958250
723	2949750
724	2933125
725	2962875
726	2916750
727	2942125
728	2999875
729	2958500
730	2973750
731	2999875
732	2999875
733	2999875
734	2800000
735	2900000
736	2491750
737	2728625
738	2400750
739	2793625
740	2441750
741	2400000
742	2400000
743	2419875
