#Data of CPU Clock Frequency
#Sr No	CPU Speed
175	3402125
176	3300875
177	3619125
178	3504500
179	3598625
180	3299750
181	3334000
182	3322125
183	3204875
184	3200000
185	3199875
186	3300500
187	3232250
188	3204875
189	3201125
190	3200250
191	3200875
192	3230250
193	3342125
194	3224750
195	3201625
196	3200375
197	3224875
198	3225250
199	3399250
200	3399500
201	3394125
202	3660250
203	3663375
204	3425250
205	3360625
206	3282625
207	3530125
208	3200000
209	3393500
210	3205500
211	3206125
212	3206375
213	3299375
214	3383750
215	3400000
216	3232250
217	3199875
218	3200000
219	3200125
220	3371500
221	3208250
222	3223750
223	3227750
224	3453250
225	3199875
226	3428000
227	3201250
228	3338500
229	3328000
230	3209125
231	3257375
232	3200625
233	3200250
234	3584250
235	3200000
236	3199750
237	3200625
238	3685875
239	3200000
240	3353750
241	3200625
242	3200625
243	3200375
244	3201500
245	3200000
246	3208375
247	3205500
248	3257625
249	3200125
250	3470750
251	3562625
252	3267125
253	3438000
254	3302375
255	3371375
256	3663875
257	3699625
258	3500000
259	3307125
260	3300000
261	3357500
262	3299875
263	3372125
264	3200000
265	3408500
266	3200000
267	3205500
268	3399750
269	3200125
270	3200000
271	3200000
272	3305375
273	3200000
274	3199375
275	3300125
276	3200250
277	3399750
278	3287000
279	3200125
280	3199750
281	3200000
282	3200875
283	3201000
284	3199625
285	3200000
286	3200625
287	3200875
288	3200000
289	3199625
290	3201250
291	3199750
292	3200625
293	3200500
294	3200625
295	3199750
296	3200375
297	3200125
298	3200875
299	3199875
300	3200875
301	3200375
302	3200250
303	3408625
304	3199875
305	3199875
306	3200500
307	3200625
308	3201375
309	3200250
310	3200000
311	3200375
312	3199875
313	3200500
314	3384875
315	3199750
316	3199000
317	3200500
318	3199500
319	3256125
320	3200250
321	3200625
322	3256125
323	3425750
324	3198875
325	3264500
326	3393000
327	3223500
328	3386750
329	3234000
330	3200625
331	3226250
332	3200875
333	3200500
334	3201875
335	3426625
336	3208875
337	3236000
338	3465875
339	3248875
340	3201125
341	3238750
342	3200375
343	3200125
344	3200125
345	3251500
346	3271125
347	3200250
348	3199250
349	3199750
350	3227375
351	3200750
352	3199375
353	3201000
354	3199625
355	3200875
356	3199875
357	3200250
358	3200875
359	3199875
360	3200375
361	3200250
362	3199250
363	3397375
364	3199875
365	3199500
366	3199500
367	3201000
368	3333625
369	3269125
370	3199250
371	3200750
372	3199500
373	3226000
374	3199375
375	3200000
376	3199875
377	3198625
378	3532000
379	3200625
380	3382000
381	3200250
382	3378000
383	3767375
384	3524500
385	3406000
386	3299500
387	3399125
388	3273000
389	3327250
390	3664500
391	3681125
392	3490000
393	3562000
394	3639500
395	3263500
396	3305750
397	3300250
398	3387125
399	3300000
400	3204750
401	3199875
402	3205000
403	3328375
404	3370625
405	3206000
406	3400250
407	3199875
408	3206875
409	3199750
410	3243875
411	3664125
412	3206500
413	3200000
414	3207000
415	3207000
416	3200125
417	3199750
418	3344125
419	3299750
420	3359625
421	3352000
422	3200250
423	3400000
424	3555125
425	3200000
426	3200000
427	3401125
428	3327000
429	3349250
430	3300625
431	3200500
432	3200125
433	3200625
434	3241250
435	3409500
436	3421250
437	3200750
438	3199125
439	3212875
440	3208875
441	3201125
442	3199875
443	3254750
444	3199375
445	3199750
446	3208625
447	3200625
448	3201000
449	3229375
450	3225750
451	3201500
452	3200500
453	3199750
454	3199750
455	3281875
456	3639125
457	3200625
458	3200750
459	3200500
460	3201125
461	3201000
462	3200500
463	3200125
464	3207750
465	3200875
466	3206375
467	3250375
468	3315875
469	3200000
470	3199875
471	3199625
472	3199500
473	3239125
474	3200625
475	3200000
476	3223625
477	3200250
478	3252500
479	3577000
480	3200000
481	3383875
482	3224375
483	3200000
484	3200250
485	3281625
486	3200625
487	3201250
488	3263000
489	3373750
490	3200875
491	3200250
492	3221000
493	3200875
494	3200375
495	3201250
496	3199625
497	3281750
498	3199875
499	3200000
500	3370250
501	3291125
502	3200500
503	3260500
504	3200875
505	3236375
506	3216000
507	3199875
508	3277875
509	3201125
510	3355250
511	3198625
512	3200875
513	3199875
514	3199875
515	3269750
516	3223875
517	3377750
518	3200375
519	3199750
520	3201125
521	3250625
522	3239750
523	3200000
524	3199375
525	3200000
526	3201125
527	3201250
528	3201000
529	3200750
530	3201000
531	3200000
532	3199750
533	3200500
534	3199625
535	3199250
536	3200000
537	3200500
538	3342000
539	3274875
540	3302125
541	3301625
542	3275000
543	3408750
544	3200000
545	3200625
546	3361750
547	3200625
548	3200000
549	3200750
550	3326625
551	3200000
552	3308250
553	3200000
554	3334375
555	3273750
556	3200750
557	3326125
558	3338250
559	3200000
560	3199875
561	3199625
562	3200625
563	3201000
564	3200625
565	3200875
566	3200625
567	3282250
568	3461500
569	3200750
570	3214750
571	3250125
572	3199500
573	3424875
574	3200500
575	3512250
576	3374500
577	3356625
578	3200500
579	3199875
580	3253875
581	3199875
582	3200125
583	3200000
584	3200125
585	3206250
586	3200125
587	3200375
588	3373750
589	3200250
590	3200000
591	3199875
592	3200625
593	3200125
594	3199875
595	3200125
596	3210250
597	3200500
598	3200000
599	3200875
600	3199875
601	3261125
602	3201125
603	3202375
604	3200250
605	3200000
606	3200625
607	3200375
608	3200750
609	3200000
610	3199750
611	3200250
612	3200125
613	3200875
614	3221000
615	3200250
616	3199750
617	3199375
618	3200875
619	3200125
620	3200250
621	3212750
622	3200250
623	3200750
624	3200375
625	3200250
626	3199875
627	3200125
628	3199500
629	3199250
630	3200000
631	3250625
632	3200250
633	3563125
634	3207750
635	3198875
636	3200750
637	3202250
638	3201000
639	3200625
640	3200250
641	3201500
642	3199875
643	3200625
644	3200750
645	3200000
646	3201000
647	3209875
648	3200250
649	3258750
650	3198875
651	3200625
652	3199875
653	3199625
654	3200000
655	3200125
656	3199625
657	3200125
658	3200875
659	3200500
660	3201250
661	3200375
662	3200625
663	3199750
664	3408750
665	3201250
666	3399875
667	3400375
668	3203125
669	3200500
670	3200875
671	3221375
672	3352000
673	3388250
674	3301250
675	3200000
676	3199875
677	3292750
678	3551625
679	3302125
680	3392625
681	3302625
682	3300250
683	3324125
684	3357750
685	3324375
686	3398625
687	3301875
688	3426625
689	3390000
690	3399875
691	3200250
692	3304625
693	3301000
694	3400250
695	3400125
696	3739000
697	3623125
698	3640750
699	3676000
700	3547250
701	3665750
702	3601125
703	3635000
704	3607750
705	3698125
706	3468750
707	3600125
708	3300000
709	3300125
710	3299875
711	3340000
712	3334875
713	3306500
714	3372125
715	3300000
716	3394375
717	3350750
718	3383375
719	3200000
720	3203750
721	3222250
722	3200125
723	3365125
724	3329250
725	3209500
726	3200000
727	3300250
728	3200000
729	3299625
730	3306250
731	3372000
732	3310500
733	3199750
734	3370875
735	3364000
736	3500250
737	3400000
738	3306000
739	3374375
740	3309000
741	3399875
742	3399750
743	3232500
744	3205375
745	3449750
746	3243250
747	3400250
748	3399875
749	3202125
750	3227000
751	3296125
752	3200375
753	3562125
754	3205250
755	3306375
756	3412875
757	3300000
758	3299625
759	3299250
760	3315750
761	3381250
762	3300000
763	3300125
764	3400000
765	3211000
766	3400000
767	3199875
768	3608625
769	3211375
770	3200375
771	3200000
772	3315500
773	3200500
774	3399875
775	3199250
776	3312625
777	3211375
778	3300875
779	3200375
780	3364375
781	3200375
782	3200875
783	3200875
784	3201375
785	3200250
786	3200125
787	3200375
788	3201000
789	3200500
790	3200125
791	3200250
792	3200000
793	3199875
794	3200000
795	3200500
796	3201000
797	3200375
798	3201000
799	3200375
800	3200125
801	3200000
802	3200250
803	3200125
804	3199625
805	3199875
806	3232125
807	3200625
808	3290375
809	3251500
810	3200500
811	3200875
812	3200750
813	3200250
814	3200750
815	3404875
816	3208125
817	3254375
818	3200625
819	3200500
820	3199875
821	3200125
822	3200125
823	3200625
824	3353250
825	3200000
826	3216000
827	3449250
828	3200250
829	3384500
830	3387500
831	3215125
832	3200375
833	3392875
834	3312750
835	3259875
836	3268875
837	3200375
838	3200875
839	3334000
840	3506750
841	3200750
842	3200125
843	3200500
844	3286250
845	3200000
846	3456125
847	3199500
848	3644000
849	3215000
850	3387750
851	3317500
852	3256125
853	3284625
854	3421000
855	3333000
856	3200500
857	3251500
858	3446625
859	3245875
860	3250000
861	3216250
862	3199250
863	3200750
864	3200250
865	3200625
866	3200750
867	3200000
868	3199375
869	3200625
870	3404000
871	3343250
872	3200125
873	3255500
874	3255375
875	3200125
876	3231500
877	3229500
878	3200250
879	3214375
880	3199375
881	3287000
882	3230625
883	3223000
884	3418000
885	3227875
886	3200375
887	3352000
888	3250375
889	3199625
890	3562375
891	3268125
892	3200000
893	3200625
894	3250875
895	3199750
896	3200375
897	3200250
898	3198750
899	3200625
900	3207625
901	3373125
902	3341625
903	3252500
904	3200500
905	3367125
906	3384500
907	3200375
908	3279875
909	3201000
910	3200500
911	3199625
912	3199875
913	3200250
914	3200000
915	3229125
916	3200625
917	3200125
918	3235250
919	3471375
920	3212875
921	3200375
922	3431125
923	3200750
924	3200625
925	3200000
926	3450375
927	3327875
928	3200125
929	3250250
930	3199500
931	3200375
932	3200125
933	3200375
934	3199875
935	3199750
936	3253125
937	3199250
938	3200125
939	3227625
940	3200500
941	3212250
942	3199375
943	3200625
944	3211125
945	3219625
946	3200875
947	3200125
948	3200500
949	3200000
950	3353875
951	3200000
952	3253000
953	3217000
954	3200250
955	3307125
956	3495750
957	3216125
958	3198875
959	3201125
960	3235000
961	3201250
962	3256875
963	3200875
964	3200250
965	3363500
966	3249375
967	3199375
968	3442625
969	3198750
970	3199625
971	3201000
972	3201000
973	3200750
974	3198750
975	3199750
976	3200000
977	3199000
978	3200875
979	3199375
980	3200750
981	3199250
982	3200625
983	3381125
984	3282500
985	3237250
986	3449750
987	3224375
988	3320125
989	3279125
990	3200500
991	3200375
992	3199500
993	3200000
994	3385250
995	3201375
996	3201875
997	3255000
998	3200000
999	3199875
1000	3200625
1001	3199875
1002	3201250
1003	3200125
1004	3263125
1005	3200875
1006	3199875
1007	3201000
1008	3200000
1009	3199750
1010	3200250
1011	3200500
1012	3201375
1013	3200500
1014	3200750
1015	3199750
1016	3201000
1017	3201125
1018	3199500
1019	3200500
1020	3200625
1021	3200750
1022	3199875
1023	3200250
1024	3631375
1025	3200625
1026	3388250
1027	3200000
1028	3199750
1029	3241500
1030	3200000
1031	3307750
1032	3200750
1033	3199750
1034	3199875
1035	3200000
1036	3200000
1037	3238750
1038	3199750
1039	3199125
1040	3199875
1041	3200500
1042	3200000
1043	3199875
1044	3200000
1045	3224750
1046	3325500
1047	3262250
1048	3266375
1049	3200000
1050	3199875
1051	3200000
1052	3200000
1053	3199875
1054	3200000
1055	3219375
1056	3199875
1057	3200000
1058	3257500
1059	3274000
1060	3208125
1061	3220750
1062	3249500
1063	3208125
1064	3367250
1065	3234250
1066	3233375
1067	3220000
1068	3332500
1069	3216500
1070	3341000
1071	3225125
1072	3216625
1073	3259375
1074	3265625
1075	3266625
1076	3316625
1077	3216500
1078	3259000
1079	3222000
1080	3208500
1081	3219375
1082	3277000
1083	3249375
1084	3283125
1085	3216500
1086	3249750
1087	3222750
1088	3214625
1089	3264750
1090	3293125
1091	3216375
1092	3268000
1093	3290125
1094	3210000
1095	3233125
1096	3283250
1097	3200000
1098	3200000
1099	3331625
1100	3208250
1101	3282375
1102	3208250
1103	3215125
1104	3216500
1105	3216750
1106	3199875
1107	3200000
1108	3200000
1109	3200000
1110	3199875
1111	3199875
1112	3199875
1113	3200000
1114	3214625
1115	3200000
1116	3216500
1117	3216625
1118	3225125
1119	3208125
1120	3216750
1121	3241250
1122	3283250
1123	3199875
1124	3200000
1125	3259000
1126	3200000
1127	3200000
1128	3200000
1129	3199875
1130	3200000
1131	3208125
1132	3200000
1133	3199875
1134	3199875
1135	3200000
1136	3199875
1137	3200000
1138	3200000
1139	3200000
1140	3199875
1141	3199875
1142	3199875
1143	3200000
1144	3199875
1145	3199875
1146	3351750
1147	3249375
1148	3233375
1149	3284750
1150	3266250
1151	3282875
1152	3333000
1153	3224625
1154	3265250
1155	3258625
1156	3263875
1157	3214375
1158	3289625
1159	3241375
1160	3227750
1161	3224750
1162	3200000
1163	3199875
1164	3200000
1165	3200000
1166	3200000
1167	3199875
1168	3200000
1169	3200000
1170	3199875
1171	3199875
1172	3200000
1173	3199875
1174	3199875
1175	3200000
1176	3200000
1177	3199875
1178	3241375
1179	3200000
1180	3233250
1181	3224375
1182	3249250
1183	3325375
1184	3257000
1185	3216625
1186	3260250
1187	3200000
1188	3249250
1189	3199875
1190	3200000
1191	3200000
1192	3200000
1193	3199875
1194	3199875
1195	3199875
1196	3208375
1197	3216500
1198	3208250
1199	3290875
1200	3335875
1201	3233125
1202	3208375
1203	3249875
1204	3238000
1205	3311000
1206	3208125
1207	3233000
1208	3233250
1209	3225125
1210	3317625
1211	3225000
1212	3240750
1213	3208250
1214	3224875
1215	3216375
1216	3208250
1217	3254375
1218	3266500
1219	3250250
1220	3245625
1221	3250625
1222	3256875
1223	3232875
1224	3400125
1225	3240375
1226	3266500
1227	3209375
1228	3204000
1229	3200000
1230	3200000
1231	3233125
1232	3266500
1233	3208250
1234	3216500
1235	3208125
1236	3223125
1237	3211875
1238	3265000
1239	3236250
1240	3240250
1241	3249875
1242	3233125
1243	3233000
1244	3283625
1245	3330375
1246	3211375
1247	3208375
1248	3216625
1249	3208375
1250	3265375
1251	3222375
1252	3278500
1253	3200000
1254	3200000
1255	3199875
1256	3330750
1257	3216500
1258	3208375
1259	3208250
1260	3265000
1261	3260125
1262	3331375
1263	3216375
1264	3200000
1265	3200000
1266	3199875
1267	3199875
1268	3200000
1269	3260125
1270	3261875
1271	3208250
1272	3212250
1273	3209625
1274	3216625
1275	3262250
1276	3216375
1277	3269125
1278	3208375
1279	3216625
1280	3208375
1281	3208250
1282	3215500
1283	3214625
1284	3208250
1285	3266875
1286	3216500
1287	3216625
1288	3657625
1289	3208250
1290	3208375
1291	3216375
1292	3306750
1293	3241625
1294	3208125
1295	3208250
1296	3208250
1297	3329250
1298	3238750
1299	3216500
1300	3208125
1301	3208250
1302	3325000
1303	3216125
1304	3208250
1305	3242125
1306	3209875
1307	3216500
1308	3250000
1309	3199875
1310	3199875
1311	3208250
1312	3266250
1313	3314250
1314	3266500
1315	3241750
1316	3241750
1317	3312750
1318	3316125
1319	3267500
1320	3368625
1321	3299875
1322	3361625
1323	3384500
1324	3233000
1325	3241875
1326	3333375
1327	3208375
1328	3211875
1329	3208750
1330	3266250
1331	3208250
1332	3208250
1333	3312500
1334	3208250
1335	3335000
1336	3208250
1337	3433500
1338	3459250
1339	3266500
1340	3208125
1341	3208250
1342	3263375
1343	3216500
1344	3241875
1345	3225125
1346	3208250
1347	3336125
1348	3308250
1349	3266875
1350	3233250
1351	3391000
1352	3233125
1353	3456750
1354	3357500
1355	3382375
1356	3298750
1357	3421875
1358	3439625
1359	3332500
1360	3249750
1361	3345625
1362	3330875
1363	3454750
1364	3275250
1365	3241750
1366	3262750
1367	3329500
1368	3214875
1369	3260125
1370	3256875
1371	3265125
1372	3267500
1373	3200000
1374	3199875
1375	3200000
1376	3199875
1377	3199875
1378	3328500
1379	3216875
1380	3261875
1381	3265250
1382	3265625
1383	3200000
1384	3199875
1385	3200000
1386	3441875
1387	3399875
1388	3392000
1389	3344125
1390	3320750
1391	3383625
1392	3316500
1393	3474375
1394	3499250
1395	3342875
1396	3316625
1397	3399500
1398	3316750
1399	3325000
1400	3408875
1401	3341750
1402	3333250
1403	3316250
1404	3448875
1405	3350000
1406	3377875
1407	3383125
1408	3499250
1409	3333250
1410	3549125
1411	3333375
1412	3316500
1413	3316500
1414	3300000
1415	3208375
1416	3399875
1417	3316250
1418	3400000
1419	3333375
1420	3575500
1421	3341125
1422	3449625
1423	3200000
1424	3450750
1425	3299875
1426	3333125
1427	3316500
1428	3498125
1429	3589375
1430	3355500
1431	3514250
1432	3333250
1433	3448375
1434	3384125
1435	3324875
1436	3350000
1437	3340750
1438	3333375
1439	3316750
1440	3325000
1441	3449750
1442	3469500
1443	3332375
1444	3491625
1445	3498500
1446	3300000
1447	3400250
1448	3599875
1449	3499875
1450	3591625
1451	3400000
1452	3299875
1453	3665000
1454	3400000
1455	3599875
1456	3600000
1457	3400000
1458	3499875
1459	3300000
1460	3624625
1461	3658500
1462	3639250
1463	3658625
1464	3640875
1465	3550000
1466	3666500
1467	3666625
1468	3666625
1469	3658125
1470	3449750
1471	3464125
1472	3500000
