#Data of CPU Clock Frequency
#Sr No	CPU Speed
0	2690875
1	2925250
2	2751625
3	2672000
4	2612125
5	2500000
6	2650375
7	2700500
8	2954500
9	2900000
10	2800250
11	2700625
12	2969750
13	2997000
14	2967750
15	2895375
16	2631000
17	2691375
18	2800250
19	2772250
20	2776875
21	2756875
22	3000125
23	2938875
24	2928750
25	2915375
26	3013000
27	2653500
28	3000250
29	2787375
30	2762250
31	2765750
32	2758250
33	2687375
34	2844250
35	2613250
36	3043125
37	3000500
38	2887500
39	2800000
40	2800375
41	2800000
42	2741000
43	2729125
44	3000000
45	2972500
46	2600125
47	2700375
48	2800000
49	2800500
50	2800500
51	3070500
52	2759125
53	2745500
54	2712000
55	2912125
56	3000500
57	2938125
58	2761625
59	2800625
60	2706750
61	2770750
62	2368250
63	2600250
64	2612625
65	2631000
66	2656250
67	2800375
68	2645000
69	3017625
70	3000500
71	2670125
72	2600500
73	2555375
74	2600625
75	2600750
76	2695000
77	2700125
78	2726000
79	2653750
80	2928000
81	3030250
82	2701000
83	2525750
84	2511250
85	2585250
86	2594000
87	2585375
88	2656500
89	2632375
90	2661000
91	2700000
92	2800375
93	2700500
94	2600375
95	3100500
96	2588125
97	2500250
98	2516500
99	2600375
100	2847625
101	2868000
102	2847375
103	2700375
104	2869875
105	2697750
106	2600500
107	2502250
108	2500375
109	2600375
110	2557000
111	2626625
112	2819875
113	2994125
114	2854125
115	2992625
116	2700000
117	2843375
118	3039250
119	2400375
120	2500375
121	2561125
122	3070625
123	3032375
124	2700125
125	2829875
126	2831500
127	2870125
128	2899875
129	3055875
130	2868625
131	3000500
132	2606875
133	2460750
134	3130000
135	2556125
136	2541000
137	2626625
138	2793500
139	2771375
140	2800000
141	2711875
142	2906875
143	2700375
144	3037625
145	2995500
146	3048500
147	2500000
148	2561875
149	2750750
150	2606500
151	2656875
152	2720625
153	2800125
154	2739875
155	2517875
156	2800250
157	2794500
158	2900125
159	3100375
160	2812750
161	2665125
162	2797375
163	2598125
164	2593750
165	2958375
166	2700625
167	2700250
168	2611875
169	2758875
170	2759125
171	2796375
172	2800375
173	2848375
174	2912500
175	3093125
176	3176500
177	3145500
178	2742625
