#Size of memory array: 67108864
67108864	      4		   1
67108864	      8		   2
67108864	     16		   3
67108864	     32		   7
67108864	     64		  15
67108864	    128		  20
67108864	    256		  21
67108864	    512		  17
67108864	   1024		  18
67108864	   2048		  23
67108864	   4096		  30
67108864	   8192		  31
67108864	  16384		  31
67108864	  32768		  32
67108864	  65536		  32
67108864	 131072		  33
67108864	 262144		  38
67108864	 524288		  57
67108864	1048576		  49
67108864	2097152		  50
67108864	4194304		  40
67108864	8388608		  11
67108864	16777216		   8
67108864	33554432		   2
