#Data of CPU Clock Frequency
#Sr No	CPU Speed
807	3300625
808	3073000
809	3071000
810	3071000
811	3071000
812	3063250
813	3035000
814	3042500
815	3032875
816	3087750
817	3000375
818	3039250
819	3046750
820	3074750
821	3064000
822	3075250
823	3100750
824	3031000
825	3056375
826	3026125
827	3040250
828	3000375
829	3011500
830	3086875
831	3000375
832	3060500
833	3068250
834	3077625
835	3057875
836	3006000
837	3028625
838	3000250
839	3100125
840	3033125
841	3008125
842	3062625
843	3100375
844	3330375
845	3000000
846	3064875
847	3076000
848	3056625
849	3060750
850	3083375
851	3028375
852	3000375
853	3040750
854	3027375
855	3022250
856	3065250
857	3048625
858	3013125
859	3041625
860	3067875
861	3063125
862	3040875
863	2920500
864	3100250
865	3129875
866	3100625
867	3099500
868	3101500
869	3054000
870	3100500
871	3100625
872	3100125
873	3100000
874	3073500
875	3100625
876	3100625
877	3169500
878	3100625
879	3114250
880	3100125
881	3100625
882	3200125
883	3231750
884	3200125
885	3200125
886	3219375
887	3200500
888	3200500
889	3229375
890	3236500
891	3200000
892	3200375
893	3227625
894	3200125
895	3200125
896	3200125
897	3208000
898	3200125
899	3200125
900	3200125
901	3200125
902	3200125
903	3200125
904	3200125
905	3332000
906	3300500
907	3300000
908	3301750
909	3301125
910	3297375
911	3300750
912	3300750
913	3301125
914	3300500
915	3300375
916	3300625
917	3300250
918	3300375
919	3300375
920	3299875
921	3300375
922	3289500
923	3300125
924	3320125
925	3300875
926	3300625
927	3301375
928	3301000
929	3014625
930	3301625
931	3301000
932	3302000
933	3303000
934	3300250
935	3309125
936	3305750
937	3304375
938	3302750
939	3300375
940	3300500
941	3300500
942	3294125
943	3300250
944	3322125
945	3376500
946	3363625
947	3378375
948	3345625
949	3342000
950	3353625
951	3345250
952	3385500
953	3320250
954	3323875
955	3361250
956	3302625
957	3333250
958	3330625
959	3336375
960	3342500
961	3400375
962	3361125
963	3400000
964	3305000
965	3382625
966	3376875
967	3317000
968	3330125
969	3388125
970	3343375
971	3314125
972	3381625
973	3353875
974	3400000
975	3376750
976	3337375
977	3389750
978	3383125
979	3354750
980	3355750
981	3387625
982	3400375
983	3312375
984	3348000
985	3301000
986	3380000
987	3342125
988	3340500
989	3332750
990	3353875
991	3324250
992	3325500
993	3327625
994	3385875
995	3399750
996	3400375
997	3345125
998	3312000
999	3345500
1000	3360750
1001	3317000
1002	3395000
1003	3346125
1004	3385750
1005	3300500
1006	3300500
1007	3367125
1008	3302500
1009	3346625
1010	3305000
1011	3378625
1012	3353000
1013	3346000
1014	3300500
1015	3328000
1016	3400250
1017	3399750
1018	3301375
1019	3400125
1020	3399875
1021	3395500
1022	3321500
1023	3400000
1024	3384750
1025	3391500
1026	3351750
1027	3400000
1028	3400500
1029	3400750
1030	3353375
1031	3382625
1032	3349750
1033	3366625
1034	3100250
1035	3378500
1036	3400250
1037	3400750
1038	3400125
1039	3367125
1040	3339625
1041	3400625
1042	3400125
1043	3303875
1044	3399500
1045	3368875
1046	3331250
1047	3397125
1048	3366375
1049	3368125
1050	3400375
1051	3395000
1052	3339750
1053	3401000
1054	3391750
1055	3397750
1056	3370625
1057	3329250
1058	3374500
1059	3399000
1060	3365250
1061	3400625
1062	3358250
1063	3399875
1064	3354500
1065	3372625
1066	3400000
1067	3341500
1068	3400125
1069	3393750
1070	3121875
1071	3172375
1072	3385625
1073	3390750
1074	3400000
1075	3397875
1076	3388250
1077	3383000
1078	3389625
1079	3400000
1080	3399875
1081	3393250
1082	3368625
1083	3366625
1084	3357250
1085	3399875
1086	3356625
1087	3353250
1088	3392000
1089	3309250
1090	3400250
1091	3400000
1092	3370875
1093	3354875
1094	3345000
1095	3383750
1096	3357250
1097	3308375
1098	3365375
1099	3399750
1100	3400000
1101	3372875
1102	3399875
1103	3300750
1104	3343625
1105	3347500
1106	3388000
1107	3386750
1108	3330750
1109	3375500
1110	3368125
1111	3376250
1112	3370375
1113	3336500
1114	3400125
1115	3352125
1116	3392750
1117	3369875
1118	3390750
1119	3383000
1120	3400875
1121	3367625
1122	3100250
1123	3100375
1124	3138625
1125	3332625
1126	3384625
1127	3395750
1128	3400125
1129	3335750
1130	3400250
1131	3400250
1132	3386375
1133	3399875
1134	3400375
1135	3355875
1136	3369625
1137	3340750
1138	3108500
1139	3400500
1140	3400625
1141	3400000
1142	3372125
1143	3343500
1144	3399875
1145	3431625
1146	3392250
1147	3386375
1148	3372125
1149	3400125
1150	3342375
1151	3400000
1152	3397250
1153	3400500
1154	3103500
1155	3372375
1156	3400000
1157	3392000
1158	3401000
1159	3385750
1160	3363250
1161	3389125
1162	3158875
1163	3293875
1164	3311500
1165	3396875
1166	3399875
1167	3400000
1168	3385875
1169	3338375
1170	3400000
1171	3383625
1172	3389875
1173	3372250
1174	3373875
1175	3370750
1176	3400000
1177	3383875
1178	3331875
1179	3355625
1180	3384250
1181	3361750
1182	3400375
1183	3321250
1184	3390625
1185	3340750
1186	3400375
1187	3372125
1188	3374375
1189	3400000
1190	3400375
1191	3399750
1192	3400250
1193	3400000
1194	3400250
1195	3376750
1196	3370500
1197	3372375
1198	3393500
1199	3399875
1200	3397875
1201	3379000
1202	3372250
1203	3380375
1204	3386625
1205	3354125
1206	3125625
1207	3371875
1208	3326500
1209	3370000
1210	3357875
1211	3332000
1212	3372750
1213	3343000
1214	3372125
1215	3387625
1216	3338375
1217	3400000
1218	3372875
1219	3395375
1220	3305875
1221	3400625
1222	3158375
1223	3369875
1224	3400625
1225	3391000
1226	3372875
1227	3396125
1228	3400250
1229	3400125
1230	3400125
1231	3400500
1232	3400750
1233	3370625
1234	3131500
1235	3393500
1236	3366500
1237	3355750
1238	3390875
1239	3367125
1240	3398375
1241	3400375
1242	3400375
1243	3370750
1244	3387625
1245	3400000
1246	3315500
1247	3341000
1248	3381875
1249	3384625
1250	3400000
1251	3370375
1252	3400250
1253	3369625
1254	3384375
1255	3363750
1256	3395375
1257	3399875
1258	3400125
1259	3399750
1260	3387250
1261	3400125
1262	3372750
1263	3359250
1264	3372000
1265	3373750
1266	3399875
1267	3370750
1268	3393500
1269	3391500
1270	3400500
1271	3370625
1272	3368125
1273	3384250
1274	3374375
1275	3377000
1276	3388375
1277	3341625
1278	3387625
1279	3367625
1280	3392875
1281	3369250
1282	3373125
1283	3340250
1284	3314750
1285	3355000
1286	3400375
1287	3354000
1288	3334375
1289	3376250
1290	3389875
1291	3338000
1292	3400000
1293	3376250
1294	3386375
1295	3357750
1296	3360500
1297	3360125
1298	3369125
1299	3363500
1300	3370750
1301	3386875
1302	3372750
1303	3322625
1304	3372125
1305	3351750
1306	3359000
1307	3356250
1308	3305000
1309	3360500
1310	3100500
1311	3387250
1312	3339125
1313	3330875
1314	3400875
1315	3392125
1316	3375250
1317	3361750
1318	3367000
1319	3388125
1320	3372375
1321	3353375
1322	3400375
1323	3393250
1324	3400250
1325	3358625
1326	3372500
1327	3380750
1328	3394500
1329	3400250
1330	3111375
1331	3339500
1332	3309625
1333	3320125
1334	3390750
1335	3372000
1336	3356625
1337	3343375
1338	3342750
1339	3370125
1340	3379250
1341	3371750
1342	3401375
1343	3341250
1344	3394125
1345	3388750
1346	3400000
1347	3393625
1348	3363375
1349	3352375
1350	3370375
1351	3367625
1352	3370375
1353	3387000
1354	3318000
1355	3384125
1356	3336625
1357	3400000
1358	3387125
1359	3310875
1360	3352125
1361	3400500
1362	3400000
1363	3341250
1364	3353375
1365	3388875
1366	3339250
1367	3388375
1368	3369875
1369	3346000
1370	3346625
1371	3341750
1372	3372875
1373	3313125
1374	3388125
1375	3391875
1376	3326625
1377	3368000
1378	3231625
1379	3343500
1380	3318375
1381	3300000
1382	3358875
1383	3341750
1384	3300500
1385	3313250
1386	3362375
1387	3389000
1388	3311250
1389	3299875
1390	3351000
1391	3353875
1392	3387375
1393	3301125
1394	3300625
1395	3312750
1396	3301625
1397	3323000
1398	3355000
1399	3327875
1400	3299875
1401	3326750
1402	3334000
1403	3360625
1404	3313625
1405	3384375
1406	3371750
1407	3380125
1408	3341500
1409	3306375
1410	3321000
1411	3344125
1412	3314500
1413	3335000
1414	3111500
1415	3300500
1416	3296875
1417	3300500
1418	3287500
1419	3300250
1420	3285250
1421	3300875
1422	3275750
1423	3300750
1424	3254375
1425	3295250
1426	3300250
1427	3300375
1428	3300750
1429	3300500
1430	3300375
1431	3303500
1432	3300375
1433	3297875
1434	3298125
1435	3300125
1436	3300500
1437	3304750
1438	3304750
1439	3065625
1440	3262375
1441	3293000
1442	3220875
1443	3255625
1444	3291625
1445	3293625
1446	3300625
1447	3300625
1448	3238625
1449	3294750
1450	3257375
1451	3289500
1452	3279625
1453	3283250
1454	3276125
1455	3262125
1456	3100125
1457	3239125
1458	3301500
1459	3302250
1460	3300500
1461	3301125
1462	3298875
1463	3349375
1464	3339750
1465	3300750
1466	3312875
1467	3368500
1468	3100500
1469	3100375
1470	3218625
