#Data of CPU Clock Frequency
#Sr No	CPU Speed
0	3338375
1	3488500
2	3494125
3	3331000
4	3267500
5	3223875
6	3456000
7	3500125
8	3500250
9	3371625
10	3325250
11	3367125
12	3335125
13	3302125
14	3263750
15	3275375
16	3301375
17	3339000
18	3400125
19	3384750
20	3393125
21	3355375
22	3396250
23	3303625
24	3254625
25	3240750
26	3210625
27	3387375
28	3400500
29	3400250
30	3375250
31	3400000
32	3312500
33	3500000
34	3581500
35	3470875
36	3314750
37	3306250
38	3371250
39	3367375
40	3323500
41	3400250
42	3338625
43	3588750
44	3530125
45	3316875
46	3218875
47	3239625
48	3305625
49	3400375
50	3399750
51	3514875
52	3557375
53	3343625
54	3319750
55	3359375
56	3302250
57	3370875
58	3456125
59	3338375
60	3399875
61	3372750
62	3360750
63	3538250
64	3300875
65	3277625
66	3736000
67	3221500
68	3340625
69	3300875
70	3548625
71	3600625
72	3300750
73	3200000
74	3186750
75	3600000
76	3222500
77	3240375
78	3300000
79	3430750
80	3254375
81	3300750
82	3494875
83	3585375
84	3121250
85	3168250
86	3175750
87	3109375
88	3200375
89	3301125
90	3301000
91	3328125
92	3546750
93	3403750
94	3540250
95	3210625
96	3100375
97	3600250
98	3178125
99	3411250
100	3216500
101	3460875
102	3369500
103	3409125
104	3387750
105	3501000
106	3341125
107	3245750
108	3091250
109	3100375
110	3100375
111	3177000
112	3231750
113	3300750
114	3393625
115	3400000
116	3400125
117	3364125
118	3368125
119	3272500
120	3240125
121	3392625
122	3600000
123	3167375
124	3158375
125	3210375
126	3584750
127	3400000
128	3390000
129	3484500
130	3378250
131	3487250
132	3564000
133	3557125
134	3600125
135	3100500
136	3325875
137	3200375
138	3290750
139	3301250
140	3468375
141	3356000
142	3170500
143	3300250
144	3366875
145	3499875
146	3400250
147	3300500
148	3215875
149	3296000
150	3197250
151	3235125
152	3300375
153	3303625
154	3312500
155	3300875
156	3312625
157	3332125
158	3343875
159	3426125
160	3559000
161	3572750
162	3433750
163	3200125
164	3265250
165	3275250
166	3231000
167	3300500
168	3341125
169	3370375
170	3370625
171	3343375
172	3400125
173	3383750
174	3400000
175	3424875
176	3415500
177	3300625
178	3387000
179	3400000
180	3283500
181	3283125
182	3283375
183	3300000
184	3291375
185	3300125
186	3355000
187	3400500
188	3393000
189	3330750
190	3391625
191	3373000
192	3362750
193	3378875
194	3460375
195	3404125
196	3499375
197	3499500
198	3538250
199	3508875
200	3567625
201	3600500
202	3509500
203	3600375
204	3344875
205	3405500
206	3483875
207	3277500
208	3291000
209	3251375
210	3300000
211	3300000
212	3369125
213	3400250
214	3400125
215	3400375
216	3385875
217	3400250
218	3384250
219	3360500
220	3400500
221	3324375
222	3339000
223	3400125
224	3400250
225	3400500
226	3383125
227	3400000
228	3415000
229	3447875
230	3456625
231	3445250
232	3500125
233	3499875
234	3500500
235	3500500
236	3587750
237	3525625
238	3551250
239	3529875
240	3520875
241	3559625
242	3600125
243	3626000
244	3600000
245	3630375
246	3684500
247	3600750
248	3617750
249	3600250
250	3600000
251	3600625
252	3600750
253	3600375
254	3600500
255	3574250
256	3584500
257	3600250
258	3400000
259	3222875
260	3204750
261	3224500
262	3300250
263	3262250
264	3265875
265	3280250
266	3306625
267	3300000
268	3300125
269	3383875
270	3389625
271	3392250
272	3301625
273	3425375
274	3400250
275	3400125
276	3400250
277	3400125
278	3400125
279	3369125
280	3400000
281	3400000
282	3445125
283	3355500
284	3329375
285	3326625
286	3400000
287	3400250
288	3400000
289	3384375
290	3400625
291	3400000
292	3399875
293	3370375
294	3396625
295	3400000
296	3400125
297	3383750
298	3385750
299	3392750
300	3376625
301	3386000
302	3399125
303	3400000
304	3400250
305	3400125
306	3400125
307	3413375
308	3397625
309	3400500
310	3399750
311	3492500
312	3501500
313	3500250
314	3499750
315	3500625
316	3499375
317	3500625
318	3472375
319	3470125
320	3600625
321	3524750
322	3596125
323	3600500
324	3556500
325	3556125
326	3531625
327	3553750
328	3589625
329	3600750
330	3600500
331	3600000
332	3600250
333	3600500
334	3600000
335	3600375
336	3600625
337	3599625
338	3600875
339	3600500
340	3600625
341	3600500
342	3657625
343	3651125
344	3625750
345	3643625
