#Data of CPU Clock Frequency
#Sr No	CPU Speed
0	3473125
1	3613000
2	3500125
3	3469625
4	3400375
5	3400500
6	3430000
7	3667750
8	3651875
9	3516250
10	3542625
11	3500250
12	3458375
13	3478000
14	3400000
15	3400000
16	3400125
17	3650250
18	3670750
19	3644875
20	3699750
21	3699500
22	3637125
23	3447750
24	3400000
25	3400000
26	3399750
27	3500250
28	3511875
29	3575625
30	3522750
31	3527000
32	3500625
33	3507750
34	3672750
35	3600250
36	3638375
37	3699375
38	3668625
39	3514250
40	3499500
41	3506875
42	3538875
43	3500750
44	3698875
45	3671750
46	3642000
47	3400125
48	3443875
49	3546500
50	3572875
51	3518500
52	3699125
53	3589875
54	3500375
55	3500000
56	3438250
57	3400250
58	3400250
59	3715625
60	3519250
61	3446000
62	3432000
63	3385250
64	3756375
65	3400125
66	3350500
67	3420625
68	3400000
69	3406000
70	3481375
71	3520625
72	3749875
73	3774125
74	3200250
75	3400250
76	3240500
77	3368875
78	3422625
79	3471875
80	3408500
81	3500500
82	3513250
83	3743500
84	3756125
85	3355000
86	3385625
87	3311125
88	3340625
89	3463000
90	3453875
91	3509500
92	3412625
93	3715375
94	3700125
95	3400625
96	3300875
97	3290125
98	3520250
99	3301500
100	3400000
101	3499625
102	3500750
103	3600375
104	3500125
105	3681000
106	3723875
107	3300750
108	3297500
109	3273500
110	3329125
111	3310375
112	3699000
113	3422875
114	3550250
115	3558250
116	3572750
117	3520125
118	3711000
119	3416000
120	3387000
121	3270875
122	3463375
123	3329375
124	3324250
125	3400125
126	3465000
127	3562125
128	3529750
129	3593000
130	3512375
131	3493375
132	3528375
133	3772375
134	3620500
135	3301125
136	3358500
137	3370375
138	3352125
139	3431375
140	3542750
141	3552250
142	3499875
143	3500125
144	3498875
145	3700125
146	3533375
147	3453250
148	3713250
149	3266750
150	3370625
151	3377250
152	3399875
153	3400125
154	3499500
155	3495500
156	3500000
157	3511375
158	3540125
159	3600125
160	3734125
161	3584125
162	3422750
163	3400000
164	3794375
165	3411750
166	3448625
167	3488000
168	3514125
169	3499875
170	3499750
171	3533875
172	3615625
173	3600250
174	3664250
175	3605125
176	3700125
177	3737250
178	3706500
179	3453875
180	3387750
181	3400000
182	3486625
183	3425125
184	3495000
185	3516875
186	3530500
187	3545000
188	3499875
189	3542875
190	3541000
191	3572375
192	3510500
193	3585250
194	3633500
195	3576125
196	3710750
197	3637750
198	3600500
199	3757375
200	3699875
201	3739250
202	3727375
203	3567875
204	3400125
205	3400125
206	3426500
207	3443250
208	3388000
209	3483625
210	3621500
211	3500000
212	3544875
213	3600125
214	3559250
215	3530750
216	3541500
217	3559250
218	3499875
219	3521000
220	3588625
221	3570375
222	3565500
223	3563875
224	3577000
225	3553500
226	3553750
227	3569625
228	3600625
229	3600375
230	3613125
231	3699375
232	3655125
233	3674250
234	3659875
235	3728875
236	3755875
237	3719625
238	3782625
239	3721875
240	3800750
241	3691500
242	3770500
243	3729125
244	3800375
245	3800000
246	3769750
247	3774250
248	3800625
249	3744500
250	3740500
251	3787750
252	3734875
253	3757000
254	3542125
255	3738625
256	3585875
257	3399875
258	3372500
259	3500000
260	3469625
261	3434750
262	3470125
263	3500000
264	3474750
265	3473750
266	3494750
267	3547250
268	3557500
269	3559375
270	3579250
271	3590625
272	3600000
273	3600125
274	3596125
275	3600250
276	3568000
277	3597375
278	3559000
279	3570125
280	3553750
281	3561750
282	3546875
283	3544000
284	3515750
285	3576250
286	3576000
287	3528875
288	3570875
289	3522250
290	3511750
291	3515250
292	3499625
293	3541875
294	3579500
295	3526625
296	3570750
297	3569875
298	3570750
299	3553500
300	3548375
301	3669875
302	3677000
303	3700375
304	3636875
305	3641125
306	3671750
307	3729750
308	3712500
309	3739500
310	3741250
311	3710500
312	3699875
313	3740750
314	3712375
315	3786875
316	3776375
317	3770625
318	3756875
319	3772000
320	3800375
321	3766625
322	3740125
323	3773875
324	3734500
325	3772000
326	3801125
327	3752875
328	3800250
329	3822875
330	3841125
331	3800625
332	3768750
333	3800500
334	3774875
335	3761500
336	3855750
337	3803375
338	3803750
339	3846875
340	3800125
341	3782625
342	3800500
343	3769250
344	3800250
345	3820250
346	3842625
347	3812625
348	3822250
349	3816875
350	3815875
351	3836125
352	3780875
353	3751875
354	3800250
355	3734750
356	3739875
357	3774000
358	3787500
359	3724625
360	3800625
361	3778750
362	3743875
363	3790250
364	3718375
365	3695250
366	3765750
367	3744375
368	3714875
369	3742375
370	3714000
371	3648000
372	3745000
373	3713875
374	3543500
375	3399875
376	3596125
377	3563875
378	3428625
379	3493375
380	3489125
381	3509875
382	3431875
383	3471875
384	3420000
385	3455500
386	3501250
387	3492375
388	3485500
389	3419500
390	3462750
391	3437750
392	3493250
393	3542250
394	3526875
395	3561625
396	3537375
397	3548625
398	3553125
399	3546125
400	3600125
401	3599625
402	3600125
403	3600000
404	3600000
405	3590625
406	3562875
407	3600125
408	3569250
409	3600125
410	3590750
411	3594250
412	3699750
413	3586000
414	3571000
415	3588125
416	3593125
417	3504875
418	3573000
419	3559000
420	3545375
421	3540500
422	3557000
423	3555875
424	3525875
425	3566875
426	3535500
427	3570500
428	3522625
429	3549875
430	3555000
431	3567625
432	3553625
433	3523875
434	3557750
435	3558125
436	3510750
437	3512750
438	3552625
439	3586125
440	3544000
441	3543375
442	3526500
443	3529125
444	3786375
445	3557875
446	3566750
447	3537625
448	3540125
449	3543625
450	3594625
451	3550000
452	3577375
453	3570000
454	3600000
455	3553750
456	3600250
457	3566625
458	3600125
459	3600125
460	3600250
461	3600125
462	3658875
463	3682875
464	3672375
465	3633875
466	3685125
467	3663250
